rhoS_pop	0.00217	nan	-0.00023	-0.00003	0.00037	-0.00038	-0.00011	0.00067	-0.00002	-0.00001	-0.00010
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	-0.00023	nan	0.00443	0.00017	-0.00145	0.00291	0.00099	-0.00340	0.00005	0.00001	0.00037
omega_rhoS	-0.00003	nan	0.00017	0.00114	-0.00032	0.00028	0.00004	-0.00045	-0.00000	-0.00001	0.00009
omega_deltaSC	0.00037	nan	-0.00145	-0.00032	0.02648	-0.00239	-0.00188	0.00809	0.00018	0.00017	-0.00422
omega_rhoC	-0.00038	nan	0.00291	0.00028	-0.00239	0.01615	-0.00087	-0.00527	0.00002	-0.00005	0.00072
omega_deltaCB	-0.00011	nan	0.00099	0.00004	-0.00188	-0.00087	0.00289	-0.00387	-0.00002	-0.00000	0.00020
omega_rhoB	0.00067	nan	-0.00340	-0.00045	0.00809	-0.00527	-0.00387	0.01763	0.00011	0.00004	-0.00212
b1	-0.00002	nan	0.00005	-0.00000	0.00018	0.00002	-0.00002	0.00011	0.00047	0.00001	-0.00003
b2	-0.00001	nan	0.00001	-0.00001	0.00017	-0.00005	-0.00000	0.00004	0.00001	0.00054	-0.00003
b3	-0.00010	nan	0.00037	0.00009	-0.00422	0.00072	0.00020	-0.00212	-0.00003	-0.00003	0.00278
