rhoS_pop	0.00216	nan	-0.00011	-0.00001	0.00036	0.00111	-0.00070	-0.00002	0.00002	-0.00001
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	-0.00011	nan	0.00446	-0.00001	0.00171	0.00177	-0.00140	0.00003	0.00002	-0.00026
omega_rhoS	-0.00001	nan	-0.00001	0.00114	-0.00026	-0.00085	0.00047	0.00000	-0.00003	0.00002
omega_deltaSC	0.00036	nan	0.00171	-0.00026	0.02760	0.02611	-0.01688	-0.00002	0.00093	-0.00273
omega_deltaCB	0.00111	nan	0.00177	-0.00085	0.02611	0.09445	-0.05980	-0.00006	0.00243	-0.00079
omega_rhoB	-0.00070	nan	-0.00140	0.00047	-0.01688	-0.05980	0.04114	0.00004	-0.00160	0.00032
b1	-0.00002	nan	0.00003	0.00000	-0.00002	-0.00006	0.00004	0.00046	0.00000	-0.00000
b2	0.00002	nan	0.00002	-0.00003	0.00093	0.00243	-0.00160	0.00000	0.00060	-0.00004
b3	-0.00001	nan	-0.00026	0.00002	-0.00273	-0.00079	0.00032	-0.00000	-0.00004	0.00226
