rep	id	rhoS	deltaSC	rhoC	deltaCB	rhoB	eta_rhoS	eta_deltaSC	eta_rhoC	eta_deltaCB	eta_rhoB
1	1	0.61807922005214622	0.31344408172450450	3.39908815660339858	3.91424374998473423	0.01928414972714355	0.00463343546691952	-0.22494262520010755	0.01661574256633092	0.00760972350580014	-0.23005970957828004
2	1	0.59899728226092830	0.23214886226198783	3.44504686513160285	4.16118051960445090	0.25741889601295392	-0.01444850232429840	-0.52518478807930780	0.06257445109453519	0.06878639279804499	0.00807503670753035
3	1	0.59252819073837004	0.32919957334030853	3.27487831564919540	3.97050254746498776	0.13081479786057879	-0.02091759384685665	-0.17589942890676291	-0.10759409838787226	0.02188025298233209	-0.11852906144484479
4	1	0.61447842555287113	0.27952759433240609	3.38359151671364744	4.11282939556041249	0.25959142537201002	0.00103264096764444	-0.33946258645057859	0.00111910267657978	0.05709878910024169	0.01024756606658644
5	1	0.60216736903083201	0.32561376003906123	3.45242178634918950	3.93678162583888325	0.19755830016736961	-0.01127841555439468	-0.18685170786108196	0.06994937231212184	0.01335112330676025	-0.05178555913805397
6	1	0.61449055380694528	0.32587150291911832	3.30962639877524722	4.11551568185338557	0.19499423694881629	0.00104476922171859	-0.18606046081941019	-0.07284601526182044	0.05775172389165739	-0.05434962235660729
7	1	0.62076061507720448	0.31278237611399534	3.37389214343832489	4.01289679946870326	0.12241034730526207	0.00731483049197779	-0.22705593692143788	-0.00858027059874278	0.03250095443145673	-0.12693351200016151
8	1	0.57096472912116625	0.32556150697518166	3.37293461204279810	3.97000144450549275	0.19052588812985344	-0.04248105546406045	-0.18701219633980226	-0.00953780199426957	0.02175403858569758	-0.05881797117557014
9	1	0.61631847045269783	0.32139072762169762	3.31025004563149317	4.00447237567269365	0.13118663994792629	0.00287268586747114	-0.19990599873510229	-0.07222236840557450	0.03039941046796812	-0.11815721935749729
10	1	0.57234285994193423	0.33213687780500972	3.46086069053588741	3.93582052178408848	0.07755480805406019	-0.04110292464329246	-0.16701643516213982	0.07838827649881974	0.01310695904149006	-0.17178905125136340
1	2	0.71343063642430027	0.39941504905892550	3.42869208118574864	3.86364539072195701	0.23268267709197010	0.09998485183907357	0.01743749777919357	0.04621966714868098	-0.00540128041719834	-0.01666118221345347
2	2	0.77176011969418645	0.40954769385677775	3.51198624046323582	3.83790917295989376	0.27644841915387514	0.15831433510895976	0.04248976336717092	0.12951382642616815	-0.01208468786379324	0.02710455984845156
3	2	0.77570940860564586	0.35345637303059529	3.42531705949510412	3.96349022093942915	0.33390749647018481	0.16226362402041916	-0.10480353827889843	0.04284464545803646	0.02011258604434252	0.08456363716476123
4	2	0.73656272479249763	0.31339226823566319	3.45150762934235988	3.87569427519694898	0.22092821359318868	0.12311694020727093	-0.22510794263571132	0.06903521530529222	-0.00228760541918382	-0.02841564571223490
5	2	0.77194845064599493	0.52115884550368274	3.38386654995415093	3.95017881274936355	0.29197976700952344	0.15850266606076824	0.28349127943000674	0.00139413591708326	0.01674842697026668	0.04263590770409986
6	2	0.75887800287080720	0.42338590605354182	3.35830458853022629	4.06141315829123961	0.37576988698224639	0.14543221828558051	0.07572046894320394	-0.02416782550684138	0.04451856162785539	0.12642602767682282
7	2	0.74873493467803443	0.48472378115897508	3.44978124212235526	3.98735962092592144	0.32647414820100296	0.13528915009280773	0.21101560365513972	0.06730882808528760	0.02611684273916892	0.07713028889557938
8	2	0.71012085217146181	0.48706377708421500	3.38567031541612318	3.64176045671818827	0.25871968799642581	0.09667506758623512	0.21583147195461694	0.00319790137905551	-0.06454521328150231	0.00937582869100223
9	2	0.75790814293758035	0.34784478049706241	3.44666283590905609	3.71780132599005153	0.24487583757135073	0.14446235835235366	-0.12080725444101759	0.06419042187198842	-0.04387996781791359	-0.00446802173407285
10	2	0.74730605210016099	0.49317877903378682	3.46428571297408139	3.84338137852126493	0.17994061763408126	0.13386026751493429	0.22830814160475488	0.08181329893701372	-0.01065987351770015	-0.06940324167134232
1	3	0.58953690929437463	0.36824862231647681	3.35068397852303113	3.90421972236727743	0.25865759843454222	-0.02390887529085206	-0.06380528748667535	-0.03178843551403654	0.00504552834256478	0.00931373912911865
2	3	0.57428969838221533	0.37189007075049307	3.35834371793839725	4.10037382009611484	0.16631257649823436	-0.03915608620301136	-0.05396529979213927	-0.02412869609867041	0.05406572521859232	-0.08303128280718922
3	3	0.52707893127153094	0.34673985940410079	3.51337420987021876	3.79739057285989956	0.24680840768152321	-0.08636685331369576	-0.12398878758040210	0.13090179583315109	-0.02269828046943889	-0.00253545162390037
4	3	0.54349362893146880	0.35575770113881172	3.33948236007725052	3.61730656950739737	0.13263379970885861	-0.06995215565375790	-0.09831371730871774	-0.04299005395981714	-0.07128271263979302	-0.11671005959656497
5	3	0.59262092958640611	0.45692345662948664	3.36439199014118229	4.14913548511760588	0.25667916042972089	-0.02082485499882059	0.15195228424336038	-0.01808042389588538	0.06588757573388615	0.00733530112429731
6	3	0.58471948865023982	0.41669647087847594	3.40281728506043457	3.93316971547255134	0.14563392604340603	-0.02872629593498688	0.05979446751968098	0.02034487102336691	0.01243322420845971	-0.10370993326201755
7	3	0.56969312919680926	0.35981392031281700	3.26640182466957540	3.81638035044488788	0.28333770030661531	-0.04375265538841744	-0.08697659186120255	-0.11607058936749226	-0.01770999880111068	0.03399384100119174
8	3	0.55306009903539965	0.52681450038894495	3.34723893821781804	3.92512399260523148	0.22425521338133506	-0.06038568554982704	0.29428489324717966	-0.03523347581924963	0.01038552123945058	-0.02508864592408852
9	3	0.55073562077398475	0.33383329959493213	3.43354016889135938	3.64885792221342387	0.24043993203668343	-0.06271016381124195	-0.16192183628459211	0.05106775485429171	-0.06259819936074296	-0.00890392726874015
10	3	0.59148443833677000	0.46993731034483854	3.40658044473755917	4.06296038757275735	0.25587082817118323	-0.02196134624845669	0.18003570190413509	0.02410803070049150	0.04489944743806284	0.00652696886575965
1	4	0.75226389298046703	0.59554323725747449	3.47409209837529165	4.10054301226762785	0.24987985859538397	0.13881810839524034	0.41691039114651074	0.09161968433822398	0.05410698698846406	0.00053599928996040
2	4	0.75727808404078933	0.50884150122168459	3.42437676864273621	4.14060577867440394	0.35455819573983138	0.14383229945556264	0.25957297390729273	0.04190435460566855	0.06382968051568771	0.10521433643440781
3	4	0.76689194187020027	0.62809030129112842	3.27363439985596338	3.71475138362390211	0.36947046072645762	0.15344615728497357	0.47012034633725136	-0.10883801418110428	-0.04470066634680370	0.12012660142103404
4	4	0.77536295472138761	0.45383414929334498	3.32632649062415053	4.07001862158972116	0.24099928405885457	0.16191717013616092	0.14516821971412686	-0.05614592341291713	0.04663515480458358	-0.00834457524656901
5	4	0.77856207538608835	0.69729875477355274	3.41999889395174517	3.87073597967697980	0.07619367982654005	0.16511629080086165	0.57465034678368376	0.03752647991467750	-0.00356775538089837	-0.17315017947888353
6	4	0.76704284052771887	0.54922814610076531	3.33514318096469431	3.89167050013494853	0.33691479594535573	0.15359705594249218	0.33595032019493609	-0.04732923307237336	0.00182607996312600	0.08757093663993215
7	4	0.78079066333792446	0.60104656335401196	3.46651190329608250	4.03028131613827778	0.12832939814789707	0.16734487875269777	0.42610880633790171	0.08403948925901483	0.03682375904704771	-0.12101446115752651
