rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	S0	T0
2	GD14	0.646514	0.000000	3.134254	0.000000	0.000000	0.226457	26101.799781	28197.232887
3	GD14	0.646514	0.000000	3.134254	0.000000	0.000000	0.226457	25367.028736	32454.980229
4	GD14	0.646514	0.000000	3.134254	0.000000	0.000000	0.226457	21620.420855	28799.106891
5	GD14	0.646514	0.000000	3.134254	0.000000	0.000000	0.226457	18493.910365	30665.517937
6	GD14	0.646514	0.000000	3.134254	0.000000	0.000000	0.226457	24457.789124	34102.876288
7	GD14	0.646514	0.000000	3.134254	0.000000	0.000000	0.226457	21055.749946	33878.905031
8	GD14	0.646514	0.000000	3.134254	0.000000	0.000000	0.226457	19295.161028	28579.410043
9	GD14	0.646514	0.000000	3.134254	0.000000	0.000000	0.226457	22045.892722	30201.011967
10	GD14	0.646514	0.000000	3.134254	0.000000	0.000000	0.226457	22336.490551	26279.967695
1	GD15	0.646514	0.000000	3.134254	0.000000	0.000000	0.226457	22030.044641	21206.463384
2	GD15	0.646514	0.000000	3.134254	0.000000	0.000000	0.226457	20805.743166	20550.999676
3	GD15	0.646514	0.000000	3.134254	0.000000	0.000000	0.226457	22944.082224	22797.828401
4	GD15	0.646514	0.000000	3.134254	0.000000	0.000000	0.226457	24003.828764	21399.529981
5	GD15	0.646514	0.000000	3.134254	0.000000	0.000000	0.226457	22137.574376	22642.947845
6	GD15	0.646514	0.000000	3.134254	0.000000	0.000000	0.226457	20768.838093	23213.516789
7	GD15	0.646514	0.000000	3.134254	0.000000	0.000000	0.226457	21285.456013	19154.393428
8	GD15	0.646514	0.000000	3.134254	0.000000	0.000000	0.226457	23246.521771	26199.223405
9	GD15	0.646514	0.000000	3.134254	0.000000	0.000000	0.226457	23814.422140	25151.568796
10	GD15	0.646514	0.000000	3.134254	0.000000	0.000000	0.226457	21783.422219	20264.971639
1	GD16	0.646514	0.000000	3.134254	0.000000	0.000000	0.226457	18601.754473	18228.678185
2	GD16	0.646514	0.000000	3.134254	0.000000	0.000000	0.226457	21903.955133	20959.372311
3	GD16	0.646514	0.000000	3.134254	0.000000	0.000000	0.226457	19520.363768	21146.735103
4	GD16	0.646514	0.000000	3.134254	0.000000	0.000000	0.226457	18245.142217	17457.148527
5	GD16	0.646514	0.000000	3.134254	0.000000	0.000000	0.226457	18031.656085	21862.581201
6	GD16	0.646514	0.000000	3.134254	0.000000	0.000000	0.226457	16599.920273	20292.103395
7	GD16	0.646514	0.000000	3.134254	0.000000	0.000000	0.226457	19494.857093	17944.501852
8	GD16	0.646514	0.000000	3.134254	0.000000	0.000000	0.226457	15541.733879	17975.993612
9	GD16	0.646514	0.000000	3.134254	0.000000	0.000000	0.226457	14353.622564	18567.955759
10	GD16	0.646514	0.000000	3.134254	0.000000	0.000000	0.226457	20312.259280	19871.748534
