rhoS_pop	1.00000	nan	nan	-0.35022	-0.14572	0.00343	0.02746	-0.03048	-0.04363	0.05648	0.04100	0.00961	-0.03925
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
S0_pop	-0.35022	nan	nan	1.00000	0.33785	0.00157	0.03248	0.04286	0.17345	-0.28406	-0.19405	0.00111	0.02779
T0_pop	-0.14572	nan	nan	0.33785	1.00000	-0.01391	-0.32159	-0.14976	-0.18924	0.27655	-0.02953	-0.05892	0.16747
omega_rhoS	0.00343	nan	nan	0.00157	-0.01391	1.00000	-0.00456	-0.00439	-0.02365	-0.00617	-0.01184	-0.02134	0.00291
omega_deltaSC	0.02746	nan	nan	0.03248	-0.32159	-0.00456	1.00000	0.05794	0.45016	-0.66484	-0.05025	0.13044	-0.51691
omega_deltaCB	-0.03048	nan	nan	0.04286	-0.14976	-0.00439	0.05794	1.00000	0.04005	-0.06475	-0.00248	0.02642	-0.05615
omega_S0	-0.04363	nan	nan	0.17345	-0.18924	-0.02365	0.45016	0.04005	1.00000	-0.68843	-0.05641	0.07369	-0.29491
omega_T0	0.05648	nan	nan	-0.28406	0.27655	-0.00617	-0.66484	-0.06475	-0.68843	1.00000	0.11322	-0.11335	0.42126
b1	0.04100	nan	nan	-0.19405	-0.02953	-0.01184	-0.05025	-0.00248	-0.05641	0.11322	1.00000	-0.00359	0.01900
b2	0.00961	nan	nan	0.00111	-0.05892	-0.02134	0.13044	0.02642	0.07369	-0.11335	-0.00359	1.00000	-0.10160
b3	-0.03925	nan	nan	0.02779	0.16747	0.00291	-0.51691	-0.05615	-0.29491	0.42126	0.01900	-0.10160	1.00000
