rhoS_pop	1.00000	nan	nan	0.00082	0.04018	-0.08159	0.03412	-0.02846	0.00381	-0.00850
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
omega_rhoS	0.00082	nan	nan	1.00000	-0.01177	-0.00598	-0.00224	-0.00937	-0.01595	0.01225
omega_deltaSC	0.04018	nan	nan	-0.01177	1.00000	-0.50761	0.31911	-0.02037	0.07408	-0.33292
omega_rhoC	-0.08159	nan	nan	-0.00598	-0.50761	1.00000	-0.59381	0.05858	-0.06307	0.08911
omega_deltaCB	0.03412	nan	nan	-0.00224	0.31911	-0.59381	1.00000	-0.02863	0.05011	-0.08360
b1	-0.02846	nan	nan	-0.00937	-0.02037	0.05858	-0.02863	1.00000	0.00420	0.00098
b2	0.00381	nan	nan	-0.01595	0.07408	-0.06307	0.05011	0.00420	1.00000	-0.04323
b3	-0.00850	nan	nan	0.01225	-0.33292	0.08911	-0.08360	0.00098	-0.04323	1.00000
