rep	id	rhoS	deltaSC	rhoC	deltaCB	rhoB	eta_rhoS	eta_deltaSC	eta_rhoC	eta_deltaCB	eta_rhoB
1	1	0.61932250380920983	0.32948010835667491	3.49015102922111664	4.15101372877026975	0.27680812186550474	0.00616019969504167	-0.12372157081109614	-0.11848861731970928	-0.01427981611277462	0.02050116438327892
2	1	0.55530259629959922	0.30287591271333303	3.48133264581728286	4.12322001543373950	0.30864075804281016	-0.05785970781456895	-0.20791436112530648	-0.12730700072354306	-0.02099797726987029	0.05233380056058434
3	1	0.58295905690527217	0.30408590229424642	3.60224158192121369	4.42167793090002448	0.20021937233588083	-0.03020324720889600	-0.20392731892963978	-0.00639806461961223	0.04888685390816283	-0.05608758514634499
4	1	0.65660975669080213	0.19428571656071095	3.78179322718242661	4.81449628351888492	0.13011356690083006	0.04344745257663396	-0.65190771237154665	0.17315358064160069	0.13399903324421958	-0.12619339058139575
5	1	0.61078646552204741	0.38449913166946331	3.54840553080420618	4.47018705383672899	0.06343487019305059	-0.00237583859212076	0.03070397685037962	-0.06023411573661974	0.05979786172717771	-0.19287208728917521
6	1	0.62396510060185728	0.19368319083594676	3.49963062382667056	3.85717386040796084	0.18915890017335696	0.01080279648768911	-0.65501376647890464	-0.10900902271415536	-0.08769763771841443	-0.06714805730886886
7	1	0.63458842044254882	0.30415343600832057	3.53191323406570756	4.79171003342247204	0.23029321578856735	0.02142611632838065	-0.20370525596823996	-0.07672641247511836	0.12925495590906277	-0.02601374169365847
8	1	0.61263937078276109	0.31294006047829975	3.62523150914105763	4.73976703511094488	0.21181650304418259	-0.00052293333140707	-0.17522588162352881	0.01659186260023171	0.11835559326970446	-0.04449045443804323
9	1	0.59206928355071742	0.40857794705002254	3.63173381201229128	4.52501586598059369	0.16799576801914848	-0.02109302056345075	0.09144515519368057	0.02309416547146537	0.07198869092112425	-0.08831118946307734
10	1	0.57169247386888533	0.30886640207280441	3.55483054676637389	3.83686177936975215	0.19525526292234593	-0.04146983024528283	-0.18832872610226614	-0.05380909977445203	-0.09297760500154384	-0.06105169455987988
1	2	0.76459818620354880	0.35749046075270063	3.67002517628242941	4.12165351154644810	0.25618681664613041	0.15143588208938064	-0.04212887518704234	0.06138552974160350	-0.02137797191769963	-0.00012014083609541
2	2	0.78020390356706104	0.39306059049702524	3.70205644186594096	4.00209825320255597	0.24888853817260162	0.16704159945289287	0.05272622052243892	0.09341679532511504	-0.05081360563337545	-0.00741841930962420
