rhoS_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
S0_pop	nan	nan	nan	3540973.26547	4904.12012	-3.75266	-0.47170	-8.28959	-0.21348	0.25847
T0_pop	nan	nan	nan	4904.12012	4128128.83244	-0.43402	0.58477	0.03828	-5.61885	-7.60498
omega_S0	nan	nan	nan	-3.75266	-0.43402	0.00443	0.00002	-0.00024	0.00001	0.00001
omega_T0	nan	nan	nan	-0.47170	0.58477	0.00002	0.00365	-0.00000	-0.00001	-0.00018
b1	nan	nan	nan	-8.28959	0.03828	-0.00024	-0.00000	0.00114	0.00000	-0.00000
b2	nan	nan	nan	-0.21348	-5.61885	0.00001	-0.00001	0.00000	0.00084	0.00005
b3	nan	nan	nan	0.25847	-7.60498	0.00001	-0.00018	-0.00000	0.00005	0.00224
