rhoS_pop	1.00000	nan	nan	-0.39597	-0.25592	-0.01668	0.20961	0.12587	-0.20011	0.24604	0.02551	0.02945	-0.12202
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
S0_pop	-0.39597	nan	nan	1.00000	0.57406	0.04397	-0.47905	-0.27890	0.42987	-0.54857	-0.12722	-0.08101	0.28181
T0_pop	-0.25592	nan	nan	0.57406	1.00000	-0.00479	-0.43646	-0.03769	0.27587	-0.34441	-0.08003	-0.17941	0.20574
omega_rhoS	-0.01668	nan	nan	0.04397	-0.00479	1.00000	-0.01633	-0.07374	0.06038	-0.05717	0.00361	-0.01425	0.01498
omega_deltaSC	0.20961	nan	nan	-0.47905	-0.43646	-0.01633	1.00000	0.13331	-0.05054	0.19836	0.04984	0.14368	-0.51791
omega_deltaCB	0.12587	nan	nan	-0.27890	-0.03769	-0.07374	0.13331	1.00000	-0.27482	0.29862	0.01664	0.00283	-0.17014
omega_S0	-0.20011	nan	nan	0.42987	0.27587	0.06038	-0.05054	-0.27482	1.00000	-0.73537	-0.00661	-0.01808	0.01105
omega_T0	0.24604	nan	nan	-0.54857	-0.34441	-0.05717	0.19836	0.29862	-0.73537	1.00000	0.01735	0.04237	-0.10883
b1	0.02551	nan	nan	-0.12722	-0.08003	0.00361	0.04984	0.01664	-0.00661	0.01735	1.00000	0.01687	-0.02503
b2	0.02945	nan	nan	-0.08101	-0.17941	-0.01425	0.14368	0.00283	-0.01808	0.04237	0.01687	1.00000	-0.06308
b3	-0.12202	nan	nan	0.28181	0.20574	0.01498	-0.51791	-0.17014	0.01105	-0.10883	-0.02503	-0.06308	1.00000
