rhoS_pop	0.00212	nan	nan	0.00000	0.00005	0.00010	0.00000	-0.00003	-0.00001	0.00000
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
omega_rhoS	0.00000	nan	nan	0.00114	-0.00023	0.00035	-0.00008	-0.00001	-0.00001	0.00005
omega_deltaSC	0.00005	nan	nan	-0.00023	0.03082	-0.00821	0.00135	0.00014	0.00032	-0.00436
omega_rhoC	0.00010	nan	nan	0.00035	-0.00821	0.02479	-0.00195	-0.00025	-0.00017	0.00135
omega_deltaCB	0.00000	nan	nan	-0.00008	0.00135	-0.00195	0.00141	0.00002	0.00003	-0.00039
b1	-0.00003	nan	nan	-0.00001	0.00014	-0.00025	0.00002	0.00047	0.00001	-0.00003
b2	-0.00001	nan	nan	-0.00001	0.00032	-0.00017	0.00003	0.00001	0.00053	-0.00005
b3	0.00000	nan	nan	0.00005	-0.00436	0.00135	-0.00039	-0.00003	-0.00005	0.00273
