rhoS_pop	1.00000	nan	nan	0.00500	0.01096	-0.02558	-0.01722	-0.01060
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan
omega_rhoS	0.00500	nan	nan	1.00000	-0.05381	0.02829	-0.03735	0.00121
omega_deltaSC	0.01096	nan	nan	-0.05381	1.00000	-0.04017	0.06302	-0.24539
b1	-0.02558	nan	nan	0.02829	-0.04017	1.00000	-0.05829	-0.01639
b2	-0.01722	nan	nan	-0.03735	0.06302	-0.05829	1.00000	-0.00016
b3	-0.01060	nan	nan	0.00121	-0.24539	-0.01639	-0.00016	1.00000
