rhoS_pop	0.00211	nan	nan	0.00002	0.00012	-0.00039	0.00006	-0.00003	-0.00001	-0.00001
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
omega_rhoS	0.00002	nan	nan	0.00112	-0.00006	0.00065	-0.00013	-0.00000	-0.00001	0.00000
omega_deltaSC	0.00012	nan	nan	-0.00006	0.02099	-0.01450	0.00194	-0.00003	0.00013	-0.00239
omega_rhoC	-0.00039	nan	nan	0.00065	-0.01450	0.19141	-0.02261	0.00006	0.00028	-0.00057
omega_deltaCB	0.00006	nan	nan	-0.00013	0.00194	-0.02261	0.00392	0.00000	-0.00005	-0.00012
b1	-0.00003	nan	nan	-0.00000	-0.00003	0.00006	0.00000	0.00047	0.00000	0.00000
b2	-0.00001	nan	nan	-0.00001	0.00013	0.00028	-0.00005	0.00000	0.00053	-0.00002
b3	-0.00001	nan	nan	0.00000	-0.00239	-0.00057	-0.00012	0.00000	-0.00002	0.00244
