rhoS_pop	0.00212	nan	-0.00075	0.00007	0.00410	0.00290	0.00096	-0.00107	-0.00000	-0.00061	-0.00006
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	-0.00075	nan	0.01977	-0.00057	-0.07263	-0.06578	-0.01834	0.02395	-0.00047	0.01374	0.00174
omega_rhoS	0.00007	nan	-0.00057	0.00112	0.00289	0.00213	0.00081	-0.00078	0.00000	-0.00044	-0.00005
omega_deltaSC	0.00410	nan	-0.07263	0.00289	0.47246	0.29943	0.12100	-0.11028	0.00188	-0.06012	-0.00639
omega_rhoC	0.00290	nan	-0.06578	0.00213	0.29943	0.26014	0.07648	-0.09520	0.00180	-0.05261	-0.00538
omega_deltaCB	0.00096	nan	-0.01834	0.00081	0.12100	0.07648	0.20870	-0.02590	0.00041	-0.01231	-0.00134
omega_rhoB	-0.00107	nan	0.02395	-0.00078	-0.11028	-0.09520	-0.02590	0.03997	-0.00072	0.01967	0.00185
b1	-0.00000	nan	-0.00047	0.00000	0.00188	0.00180	0.00041	-0.00072	0.00049	-0.00037	-0.00004
b2	-0.00061	nan	0.01374	-0.00044	-0.06012	-0.05261	-0.01231	0.01967	-0.00037	0.01288	0.00106
b3	-0.00006	nan	0.00174	-0.00005	-0.00639	-0.00538	-0.00134	0.00185	-0.00004	0.00106	0.00196
