rhoS_pop	0.00220	0.00038	-0.00004	0.00001	-0.00003	nan	0.03111	0.00001	-0.00007	0.00001
rhoC_pop	0.00038	0.40825	0.01235	0.00011	-0.02500	nan	0.22430	-0.00002	-0.00340	0.00839
rhoB_pop	-0.00004	0.01235	0.00151	-0.00002	-0.00139	nan	-0.04860	-0.00001	-0.00061	0.00038
omega_rhoS	0.00001	0.00011	-0.00002	0.00116	-0.00012	nan	-0.02562	0.00001	-0.00004	-0.00000
omega_deltaSC	-0.00003	-0.02500	-0.00139	-0.00012	0.03147	nan	0.54108	0.00001	0.00014	-0.00202
omega_rhoC	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
omega_deltaCB	0.03111	0.22430	-0.04860	-0.02562	0.54108	nan	16434.61797	0.03431	0.03140	-0.05031
b1	0.00001	-0.00002	-0.00001	0.00001	0.00001	nan	0.03431	0.00046	0.00000	-0.00000
b2	-0.00007	-0.00340	-0.00061	-0.00004	0.00014	nan	0.03140	0.00000	0.00188	-0.00006
b3	0.00001	0.00839	0.00038	-0.00000	-0.00202	nan	-0.05031	-0.00000	-0.00006	0.00279
