rhoS_pop	0.00215	nan	-0.00018	0.00000	0.00009	-0.00028	0.00002	nan	-0.00003	-0.00001	-0.00001
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	-0.00018	nan	0.00444	-0.00004	0.00044	0.00151	0.00008	nan	0.00003	0.00002	-0.00008
omega_rhoS	0.00000	nan	-0.00004	0.00113	-0.00000	-0.00017	-0.00003	nan	0.00000	-0.00001	0.00001
omega_deltaSC	0.00009	nan	0.00044	-0.00000	0.01878	-0.00225	0.00038	nan	-0.00003	0.00022	-0.00211
omega_rhoC	-0.00028	nan	0.00151	-0.00017	-0.00225	0.02001	-0.00180	nan	0.00013	0.00004	0.00011
omega_deltaCB	0.00002	nan	0.00008	-0.00003	0.00038	-0.00180	0.00144	nan	-0.00002	-0.00002	-0.00021
omega_rhoB	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
b1	-0.00003	nan	0.00003	0.00000	-0.00003	0.00013	-0.00002	nan	0.00047	0.00000	0.00001
b2	-0.00001	nan	0.00002	-0.00001	0.00022	0.00004	-0.00002	nan	0.00000	0.00054	-0.00001
b3	-0.00001	nan	-0.00008	0.00001	-0.00211	0.00011	-0.00021	nan	0.00001	-0.00001	0.00222
