rhoS_pop	1.00000	0.01235	-0.01985	0.00797	0.00868	nan	-0.00049	0.00240	0.00649	-0.03941	-0.00591
rhoC_pop	0.01235	1.00000	0.51356	-0.00756	-0.28411	nan	0.04005	0.09432	0.00855	-0.17648	0.30325
rhoB_pop	-0.01985	0.51356	1.00000	-0.00811	-0.15177	nan	0.03480	0.01460	-0.00116	-0.29625	0.20599
omega_rhoS	0.00797	-0.00756	-0.00811	1.00000	-0.01263	nan	-0.00240	-0.04482	0.00095	-0.01626	0.00689
omega_deltaSC	0.00868	-0.28411	-0.15177	-0.01263	1.00000	nan	-0.03364	-0.10508	-0.00186	0.04806	-0.34853
omega_rhoC	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
omega_deltaCB	-0.00049	0.04005	0.03480	-0.00240	-0.03364	nan	1.00000	0.01315	0.00422	-0.00691	0.01703
omega_rhoB	0.00240	0.09432	0.01460	-0.04482	-0.10508	nan	0.01315	1.00000	0.03403	-0.05411	-0.06979
b1	0.00649	0.00855	-0.00116	0.00095	-0.00186	nan	0.00422	0.03403	1.00000	-0.00338	-0.00283
b2	-0.03941	-0.17648	-0.29625	-0.01626	0.04806	nan	-0.00691	-0.05411	-0.00338	1.00000	-0.03014
b3	-0.00591	0.30325	0.20599	0.00689	-0.34853	nan	0.01703	-0.06979	-0.00283	-0.03014	1.00000
