rep	id	rhoS	deltaSC	rhoC	deltaCB	rhoB	eta_rhoS	eta_deltaSC	eta_rhoC	eta_deltaCB	eta_rhoB
1	1	0.57197035123297590	0.29143556712425850	4.24256896501647951	5.37867370534164380	0.19849768686592320	-0.04106651461957012	-0.11170342773311503	-0.13965870665154601	0.03487977344123627	-0.04457047791833657
2	1	0.59038383134818162	0.29216236414607200	4.32810642349336749	5.22671005237432329	0.10176861716594826	-0.02265303450436440	-0.10921268073552159	-0.05412124817465802	0.00621997988669754	-0.14129954761831151
3	1	0.59941925154787901	0.29153244382875193	4.39317038282268513	5.25653860430692976	0.09931163211417043	-0.01361761430466701	-0.11137107088483167	0.01094271115465961	0.01191070294546792	-0.14375653267008934
4	1	0.62190579096963094	0.28185027083206676	4.22310699392464439	5.15918679669341174	0.29935246356672551	0.00886892511708492	-0.14514639463045031	-0.15912067774338112	-0.00678307763628916	0.05628429878246574
5	1	0.58613366902634012	0.24585796209186575	4.32007286320203931	5.48533428097374198	0.29678507707292018	-0.02690319682620590	-0.28176839075791804	-0.06215480846598620	0.05451598927155121	0.05371691228866041
6	1	0.57077725082282360	0.21454332506944071	4.46605131195439409	5.20164076694769850	0.29656492742747081	-0.04225961502972242	-0.41801067041786055	0.08382364028636857	0.00141206075299571	0.05349676264321104
7	1	0.61202971790575689	0.22021853929767207	4.51983235915879966	5.26823554259014681	0.20471056343605906	-0.00100714794678913	-0.39190195632575997	0.13760468749077415	0.01413344766868541	-0.03835760134820071
8	1	0.55540367409540292	0.25607998252627601	4.23363457445795621	5.17367071046883975	0.28588360863187134	-0.05763319175714310	-0.24103254263989959	-0.14859309721006930	-0.00397960855686486	0.04281544384761157
9	1	0.62653011170040740	0.22055984874423509	4.31207755440190521	5.31674807700280905	0.13481764273437777	0.01349324584786138	-0.39035328913136880	-0.07015011726612030	0.02329980556451483	-0.10825052204988200
10	1	0.59788261658292763	0.22451013749821569	4.35322384926023354	5.22056402328678804	0.27219895812693240	-0.01515424926961839	-0.37260150800922531	-0.02900382240779198	0.00504339932567444	0.02913079334267263
1	2	0.73532099254080086	0.35015712142278416	4.34821436918768445	5.02482612989410526	0.20716078452074349	0.12228412668825484	0.07185960203448061	-0.03401330248034107	-0.03317119483951481	-0.03590738026351628
2	2	0.72059248085181038	0.54247806784420038	4.34068994912770201	5.12075110184809912	0.21017916853497653	0.10755561499926436	0.50962528659433159	-0.04153772254032351	-0.01426091929813467	-0.03288899624928324
3	2	0.70417753548980477	0.38282564999454483	4.53299449695906098	5.11941657828716234	0.24292948569528697	0.09114066963725875	0.16105729352322795	0.15076682529103547	-0.01452156416454264	-0.00013867908897280
4	2	0.78959681778642465	0.27377668852972592	4.27055751727641120	5.26509922761816984	0.44281929918326907	0.17655995193387863	-0.17420960134142272	-0.11167015439161432	0.01353794488954052	0.19975113439900929
5	2	0.77618039527054916	0.28955173055251854	4.54017393148681769	5.12629490160746393	0.26324432840916551	0.16314352941800314	-0.11818839971549355	0.15794625981879218	-0.01317889033127351	0.02017616362490574
6	2	0.79640932394338182	0.28246708706965346	4.35708397418699178	5.20490545504157254	0.39088255121553783	0.18337245809083580	-0.14296033221507298	-0.02514369748103373	0.00203949047489060	0.14781438643127806
7	2	0.74684399918583966	0.25997228044814680	4.37155666941829768	5.31160726806293582	0.45851200143856558	0.13380713333329364	-0.22594735839518054	-0.01067100224972783	0.02233242930094925	0.21544383665430580
8	2	0.75409376111959359	0.30337730413629371	4.26642945655020522	4.90627602223749459	0.39588682100010042	0.14105689526704757	-0.07154511103772587	-0.11579821511782029	-0.05704684073987054	0.15281865621584065
9	2	0.71220411910543846	0.39462549231952754	4.57913964578976440	5.11979086290460117	0.12285034509504614	0.09916725325289244	0.19141482437422930	0.19691197412173889	-0.01444845604172063	-0.12021781968921363
10	2	0.72213670799500018	0.29567583283423904	4.61008768740575370	5.28232541674812239	0.42961066592853703	0.10909984214245416	-0.09725867521101006	0.22786001573772818	0.01680437343055230	0.18654250114427726
1	3	0.58003295791912368	0.33333528338378493	4.44624133734274363	5.32258539244162865	0.21351276990197388	-0.03300390793342234	0.02262647038217591	0.06401366567471811	0.02439711415838541	-0.02955539488228590
2	3	0.53235496790546621	0.26905916906931049	4.54896712368935585	5.16094467478865582	0.13126404935515695	-0.08068189794707981	-0.19159105528630294	0.16673945202133034	-0.00644240792348505	-0.11180411542910282
3	3	0.58376046522713143	0.37936565917747667	4.55614382858560862	4.95113596376208953	-0.04061074606768035	-0.02927640062541459	0.15197816983658252	0.17391615691758311	-0.04794500928888090	-0.28367891085194014
4	3	0.61110626311124139	0.32051609012059601	4.39970269664035474	5.18069720248295251	0.22686777196426813	-0.00193060274130463	-0.01658989178112025	0.01747502497232922	-0.00262240488171028	-0.01620039281999164
5	3	0.60025790831445702	0.41180942022874673	4.48197416574689189	5.38578600481002212	0.23763381579414833	-0.01277895753808900	0.23403830000355663	0.09974649407886638	0.03620121468303550	-0.00543434899011144
6	3	0.61588500581164363	0.31219716338114856	4.49205096026953132	5.31592924682239332	0.18874275596294435	0.00284813995909761	-0.04288744792883081	0.10982328860150581	0.02314578411589996	-0.05432540882131542
7	3	0.59948701142023630	0.37980970671697556	4.37204205823119985	5.13843357775456600	0.11279552125829731	-0.01354985443230972	0.15314798542883235	-0.01018561343682567	-0.01081376555861802	-0.13027264352596246
8	3	0.60834271341042889	0.32699813070246353	4.18112748426563918	5.54219296512145032	0.20238136104454532	-0.00469415244211713	0.00343208430859221	-0.20110018740238633	0.06482821734414257	-0.04068680373971445
9	3	0.61861327079943151	0.35959099209253492	4.45501185984068382	5.40929087292544608	0.23397532560761983	0.00557640494688549	0.09844488241932958	0.07278418817265830	0.04055596000384720	-0.00909283917663994
10	3	0.57316511360543532	0.34234607729382749	4.43099358475120297	4.99968641948479764	0.09044642509850884	-0.03987175224711070	0.04929977726044554	0.04876591308317746	-0.03818685280560397	-0.15262173968575093
1	4	0.78826356143783671	0.46354648289653411	4.36637844748713988	5.22282471987919639	0.11140440171228305	0.17522669558529069	0.35238429663535231	-0.01584922418088563	0.00547634244084860	-0.13166376307197672
2	4	0.78862719582048968	0.39595249797150706	4.43493098075460157	5.03372420088077543	0.11148664223286497	0.17559032996794366	0.19477187937584950	0.05270330908657606	-0.03140193922808621	-0.13158152255139480
3	4	0.77205701059848408	0.45406036528705174	4.49580003487291080	5.06096952237138886	0.12706409732068705	0.15902014474593806	0.33170778232377129	0.11357236320488528	-0.02600397701274981	-0.11600406746357272
4	4	0.75107563306575487	0.58720106228325430	4.44679828652848386	5.41843107469417884	0.13161150974586072	0.13803876721320885	0.58884491629806290	0.06457061486045834	0.04224425676359234	-0.11145665503839905
5	4	0.77679934532343187	0.39701079111521470	4.43965056162178762	5.44200276411250528	0.40254645866469396	0.16376247947088585	0.19744109190209669	0.05742288995376210	0.04658510111317904	0.15947829388043419
6	4	0.74836551841062726	0.61642229647445601	4.33287520910163160	5.14630808778326454	0.11317938208045740	0.13532865255808124	0.63740990481271975	-0.04935246256639392	-0.00928246573145453	-0.12988878270380239
7	4	0.74528243587250642	0.55256775667174352	4.39372999668010156	5.22105261039852309	0.28511137968377237	0.13224557001996040	0.52805369231651467	0.01150232501207604	0.00513698389772532	0.04204321489951260
8	4	0.72546677921333591	0.36423523629851895	4.36853985767572706	5.26585841760343332	0.37397352638985226	0.11242991336078989	0.11127754240609389	-0.01368781399229846	0.01368212740591845	0.13090536160559249
9	4	0.73894492851432814	0.45403846563671718	4.37405984432914341	5.05898934475212858	0.08900207285345460	0.12590806266178212	0.33165955045826712	-0.00816782733888211	-0.02639531805880191	-0.15406609193080517
10	4	0.74545961592225318	0.36553772558651676	4.38104749434440688	5.16576796548693018	0.26854337429538089	0.13242275006970716	0.11484712017627396	-0.00118017732361864	-0.00550826920634817	0.02547520951112112
1	5	0.63615232234494623	0.29126683482481885	4.50410133173753913	4.92190917913959858	0.37411107267451849	0.02311545649240021	-0.11228256488302657	0.12187366006951361	-0.05386554739495253	0.13104290789025871
2	5	0.59998404602736721	0.25877823449808895	4.45482763044627728	5.03339908300751482	0.50140727131229823	-0.01305281982517881	-0.23055091260634808	0.07259995877825176	-0.03146652925330096	0.25833910652803849
3	5	0.60118717238937847	0.33247304772037878	4.35660549151308896	5.09803752543131417	0.51780130422059578	-0.01184969346316755	0.02003642725673416	-0.02562218015493656	-0.01870638042879125	0.27473313943633604
4	5	0.63471822609939199	0.28132447816078232	4.53545380452943636	4.97105054088954557	0.37277346609312867	0.02168136024684597	-0.14701364036543429	0.15322613286141085	-0.04393085296171262	0.12970530130886890
5	5	0.58388841754843190	0.33446980943273347	4.29545319826385974	5.21920059225695976	0.54209664865874552	-0.02914844830411412	0.02602424962241168	-0.08677447340416578	0.00478219975120320	0.29902848387448577
6	5	0.54021218861549891	0.21522713951013403	4.64582867794089172	5.19836798611023099	0.61342541744590873	-0.07282467723704711	-0.41482843676472947	0.26360100627286620	0.00078268033164952	0.37035725266164898
7	5	0.63620267874334968	0.30838148139024585	4.57470356076316609	4.93183002829009443	0.22427949365433297	0.02316581289080366	-0.05518477755257911	0.19247588909514057	-0.05185192550100903	-0.01878867112992680
8	5	0.67491290657605851	0.28988237543571144	4.42860022087737626	5.13033920314040870	0.40572223786846412	0.06187604072351249	-0.11704713131011535	0.04637254920935074	-0.01239026870331150	0.16265407308420435
9	5	0.59124968848169346	0.41975280958759420	4.27903489357356914	5.18196469604915055	0.52255441602111474	-0.02178717737085256	0.25314361934764007	-0.10319277809445637	-0.00237777785731641	0.27948625123685500
10	5	0.57273353888646705	0.32281970703030577	4.52611983026030895	5.17569560263617134	0.50507234099371456	-0.04030332696607897	-0.00942838525403533	0.14389215859228344	-0.00358830108316854	0.26200417620945482
1	6	0.61276034596373175	0.27240872188888576	4.24084116180492732	5.13769392264902169	0.28084929225655175	-0.00027651988881428	-0.17921877762165805	-0.14138650986309820	-0.01095772155892893	0.03778112747229198
2	6	0.58499299476845623	0.25870034569286010	4.31092685738920256	5.20800766376638435	0.33957693077151863	-0.02804387108408979	-0.23085194460573377	-0.07130081427882295	0.00263532927258270	0.09650876598725885
3	6	0.56026531762020426	0.26452993974779254	4.18735616686301526	5.11519761696081954	0.22405498525660875	-0.05277154823234176	-0.20856793142020069	-0.19487150480501025	-0.01534601372069222	-0.01901317952765103
4	6	0.60027766794630699	0.26158688788247386	4.23824372482011835	4.90094042254440776	0.06475537153836976	-0.01275919790623903	-0.21975587451265666	-0.14398394684790716	-0.05813493749995624	-0.17831279324589000
