rhoS_pop	0.00212	nan	-0.00010	-0.00001	0.00008	-0.00000	nan	-0.00002	-0.00001	-0.00001
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	-0.00010	nan	0.00386	0.00001	0.00071	-0.00009	nan	0.00002	0.00001	-0.00013
omega_rhoS	-0.00001	nan	0.00001	0.00111	-0.00006	-0.00006	nan	0.00001	-0.00001	0.00002
omega_deltaSC	0.00008	nan	0.00071	-0.00006	0.02067	0.00030	nan	0.00004	0.00014	-0.00287
omega_deltaCB	-0.00000	nan	-0.00009	-0.00006	0.00030	0.00210	nan	0.00001	-0.00002	-0.00030
omega_rhoB	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
b1	-0.00002	nan	0.00002	0.00001	0.00004	0.00001	nan	0.00046	0.00001	-0.00000
b2	-0.00001	nan	0.00001	-0.00001	0.00014	-0.00002	nan	0.00001	0.00054	-0.00000
b3	-0.00001	nan	-0.00013	0.00002	-0.00287	-0.00030	nan	-0.00000	-0.00000	0.00239
