rhoS_pop	1.00000	nan	-0.03359	-0.00028	0.01165	0.02778	-0.02510	nan	-0.02126	-0.01168	-0.00468
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	-0.03359	nan	1.00000	0.00670	0.18477	0.01912	-0.05345	nan	-0.02752	0.07079	-0.07349
omega_rhoS	-0.00028	nan	0.00670	1.00000	-0.04883	-0.15287	0.13199	nan	0.00194	-0.00969	0.02708
omega_deltaSC	0.01165	nan	0.18477	-0.04883	1.00000	0.24019	-0.19840	nan	0.00613	0.07193	-0.43222
omega_rhoC	0.02778	nan	0.01912	-0.15287	0.24019	1.00000	-0.93383	nan	0.03096	-0.00869	-0.12087
omega_deltaCB	-0.02510	nan	-0.05345	0.13199	-0.19840	-0.93383	1.00000	nan	-0.02669	0.00028	0.06186
omega_rhoB	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
b1	-0.02126	nan	-0.02752	0.00194	0.00613	0.03096	-0.02669	nan	1.00000	0.00826	-0.00545
b2	-0.01168	nan	0.07079	-0.00969	0.07193	-0.00869	0.00028	nan	0.00826	1.00000	-0.02893
b3	-0.00468	nan	-0.07349	0.02708	-0.43222	-0.12087	0.06186	nan	-0.00545	-0.02893	1.00000
