rhoS_pop	0.00215	nan	-0.00009	-0.00000	0.00009	0.00052	-0.00015	nan	-0.00002	-0.00001	-0.00001
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	-0.00009	nan	0.00368	0.00001	0.00184	0.00046	-0.00041	nan	-0.00004	0.00010	-0.00022
omega_rhoS	-0.00000	nan	0.00001	0.00116	-0.00027	-0.00209	0.00057	nan	0.00000	-0.00001	0.00005
omega_deltaSC	0.00009	nan	0.00184	-0.00027	0.02701	0.01583	-0.00416	nan	0.00002	0.00028	-0.00353
omega_rhoC	0.00052	nan	0.00046	-0.00209	0.01583	0.16076	-0.04779	nan	0.00027	-0.00008	-0.00241
omega_deltaCB	-0.00015	nan	-0.00041	0.00057	-0.00416	-0.04779	0.01629	nan	-0.00007	0.00000	0.00039
omega_rhoB	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
b1	-0.00002	nan	-0.00004	0.00000	0.00002	0.00027	-0.00007	nan	0.00047	0.00000	-0.00001
b2	-0.00001	nan	0.00010	-0.00001	0.00028	-0.00008	0.00000	nan	0.00000	0.00056	-0.00003
b3	-0.00001	nan	-0.00022	0.00005	-0.00353	-0.00241	0.00039	nan	-0.00001	-0.00003	0.00247
