rhoS_pop	1.00000	nan	-0.03333	0.00072	0.00202	0.01332	0.00642	0.01236	-0.03762	-0.00354
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	-0.03333	nan	1.00000	-0.00490	-0.03035	0.08808	-0.11631	-0.00551	-0.22158	0.09306
omega_rhoS	0.00072	nan	-0.00490	1.00000	0.00270	-0.02380	-0.04560	0.00418	-0.01693	0.00382
omega_deltaSC	0.00202	nan	-0.03035	0.00270	1.00000	-0.16409	-0.11852	0.00019	0.00594	-0.23555
omega_deltaCB	0.01332	nan	0.08808	-0.02380	-0.16409	1.00000	0.05652	0.04197	-0.01428	0.09276
omega_rhoB	0.00642	nan	-0.11631	-0.04560	-0.11852	0.05652	1.00000	0.02150	-0.02254	-0.08123
b1	0.01236	nan	-0.00551	0.00418	0.00019	0.04197	0.02150	1.00000	-0.00666	0.00417
b2	-0.03762	nan	-0.22158	-0.01693	0.00594	-0.01428	-0.02254	-0.00666	1.00000	0.00965
b3	-0.00354	nan	0.09306	0.00382	-0.23555	0.09276	-0.08123	0.00417	0.00965	1.00000
