rhoS_pop	1.00000	nan	-0.01239	-0.00036	-0.00444	-0.00414	0.00023	-0.01603	-0.02176	-0.00175
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	-0.01239	nan	1.00000	0.00332	-0.01122	-0.03181	-0.05615	0.00207	-0.16614	0.07147
omega_rhoS	-0.00036	nan	0.00332	1.00000	0.04109	-0.00870	-0.02696	0.00402	-0.01870	0.00863
omega_deltaSC	-0.00444	nan	-0.01122	0.04109	1.00000	-0.05668	0.10677	0.00082	-0.01921	0.07732
omega_deltaCB	-0.00414	nan	-0.03181	-0.00870	-0.05668	1.00000	-0.06650	0.00703	0.11068	-0.18936
omega_rhoB	0.00023	nan	-0.05615	-0.02696	0.10677	-0.06650	1.00000	0.00595	-0.05240	-0.06199
b1	-0.01603	nan	0.00207	0.00402	0.00082	0.00703	0.00595	1.00000	0.01137	-0.00092
b2	-0.02176	nan	-0.16614	-0.01870	-0.01921	0.11068	-0.05240	0.01137	1.00000	-0.03475
b3	-0.00175	nan	0.07147	0.00863	0.07732	-0.18936	-0.06199	-0.00092	-0.03475	1.00000
