rhoS_pop	0.00446	nan	nan	-135.81464	-278.64609	0.00042	0.01315	-0.00100	-0.00561	nan	0.00014	0.00077	-0.00131
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
S0_pop	-135.81464	nan	nan	8064622.21033	15674603.24983	-24.02944	-734.18574	55.96419	319.34675	nan	-10.51879	-43.29591	71.86585
T0_pop	-278.64609	nan	nan	15674603.24983	36700332.84095	-50.90701	-1718.02710	145.76875	715.68381	nan	-16.40729	-105.47606	175.45762
omega_rhoS	0.00042	nan	nan	-24.02944	-50.90701	0.00119	0.00232	-0.00024	-0.00101	nan	0.00003	0.00013	-0.00022
omega_deltaSC	0.01315	nan	nan	-734.18574	-1718.02710	0.00232	0.10061	-0.00671	-0.03427	nan	0.00073	0.00507	-0.01083
omega_deltaCB	-0.00100	nan	nan	55.96419	145.76875	-0.00024	-0.00671	0.00175	0.00280	nan	-0.00004	-0.00043	0.00052
omega_S0	-0.00561	nan	nan	319.34675	715.68381	-0.00101	-0.03427	0.00280	0.01547	nan	-0.00030	-0.00200	0.00346
omega_T0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
b1	0.00014	nan	nan	-10.51879	-16.40729	0.00003	0.00073	-0.00004	-0.00030	nan	0.00048	0.00005	-0.00007
b2	0.00077	nan	nan	-43.29591	-105.47606	0.00013	0.00507	-0.00043	-0.00200	nan	0.00005	0.00084	-0.00052
b3	-0.00131	nan	nan	71.86585	175.45762	-0.00022	-0.01083	0.00052	0.00346	nan	-0.00007	-0.00052	0.00324
