rhoS_pop	1.00000	nan	nan	-0.71629	-0.68889	0.18037	0.62095	-0.35922	-0.67502	nan	0.09502	0.39792	-0.34435
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
S0_pop	-0.71629	nan	nan	1.00000	0.91111	-0.24526	-0.81506	0.47047	0.90405	nan	-0.16921	-0.52554	0.44430
T0_pop	-0.68889	nan	nan	0.91111	1.00000	-0.24357	-0.89407	0.57444	0.94975	nan	-0.12373	-0.60017	0.50849
omega_rhoS	0.18037	nan	nan	-0.24526	-0.24357	1.00000	0.21197	-0.16916	-0.23481	nan	0.03988	0.13327	-0.11228
omega_deltaSC	0.62095	nan	nan	-0.81506	-0.89407	0.21197	1.00000	-0.50532	-0.86869	nan	0.10574	0.55088	-0.59917
omega_deltaCB	-0.35922	nan	nan	0.47047	0.57444	-0.16916	-0.50532	1.00000	0.53773	nan	-0.04716	-0.35366	0.21981
omega_S0	-0.67502	nan	nan	0.90405	0.94975	-0.23481	-0.86869	0.53773	1.00000	nan	-0.11114	-0.55563	0.48768
omega_T0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
b1	0.09502	nan	nan	-0.16921	-0.12373	0.03988	0.10574	-0.04716	-0.11114	nan	1.00000	0.07589	-0.05343
b2	0.39792	nan	nan	-0.52554	-0.60017	0.13327	0.55088	-0.35366	-0.55563	nan	0.07589	1.00000	-0.31516
b3	-0.34435	nan	nan	0.44430	0.50849	-0.11228	-0.59917	0.21981	0.48768	nan	-0.05343	-0.31516	1.00000
