rhoS_pop	1.00000	nan	nan	0.00227	0.01697	0.00045	0.00035	-0.02143	-0.00849	-0.00659
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
omega_rhoS	0.00227	nan	nan	1.00000	-0.00211	-0.02502	-0.00930	-0.00376	-0.01549	0.00204
omega_deltaSC	0.01697	nan	nan	-0.00211	1.00000	-0.39859	0.32741	0.07196	0.00141	-0.40496
omega_rhoC	0.00045	nan	nan	-0.02502	-0.39859	1.00000	-0.76505	-0.14046	0.11077	0.18552
omega_deltaCB	0.00035	nan	nan	-0.00930	0.32741	-0.76505	1.00000	0.12679	-0.08819	-0.21220
b1	-0.02143	nan	nan	-0.00376	0.07196	-0.14046	0.12679	1.00000	-0.00391	-0.03607
b2	-0.00849	nan	nan	-0.01549	0.00141	0.11077	-0.08819	-0.00391	1.00000	0.00573
b3	-0.00659	nan	nan	0.00204	-0.40496	0.18552	-0.21220	-0.03607	0.00573	1.00000
