rep	id	rhoS	deltaSC	rhoC	deltaCB	rhoB	eta_rhoS	eta_deltaSC	eta_rhoC	eta_deltaCB	eta_rhoB
1	1	0.57838587802508612	0.27213014314130501	4.28288774804972228	5.20726371308245461	0.33243345226920307	-0.03547643890526553	-0.18647288777899429	-0.03565277349720652	-0.01062674941692343	0.04054740207805257
2	1	0.58942178771393350	0.21760295168722180	4.20818156360647855	5.39051037609438310	0.39573638468906053	-0.02444052921641815	-0.41008122744835940	-0.11035895794045025	0.02395880168811293	0.10385033449791004
3	1	0.61179844359144775	0.21695243192322486	4.26837130290125266	5.14755717349293462	0.13640072645286150	-0.00206387333890390	-0.41307518529335785	-0.05016921864567614	-0.02215900129339654	-0.15548532373828899
4	1	0.58119035031942146	0.22196122169078128	4.37191837524966243	5.03101501375285398	0.18455098192232475	-0.03267196661093019	-0.39025061753130674	0.05337785370273362	-0.04505951243944173	-0.10733506826882575
5	1	0.59960258405261857	0.25734253350144193	4.34433135765246536	5.47967653428147106	0.06406793660360932	-0.01425973287773308	-0.24234529441102826	0.02579083610553656	0.04036480443441182	-0.22781811358754117
6	1	0.60173648215469588	0.29045032032854723	4.43110462951192119	5.29886953337871169	0.16886071998846514	-0.01212583477565576	-0.12132075976943657	0.11256410796499239	0.00681223402601239	-0.12302533020268536
7	1	0.62278814913634029	0.18286003215811467	4.36121549866597746	5.16553699924770360	0.21983044824092970	0.00892583220598864	-0.58403229847901073	0.04267497711904866	-0.01867220214857679	-0.07205560195022079
8	1	0.55631960988609730	0.23743470948908280	4.28943164602807059	5.17197638416831929	0.06474379238474551	-0.05754270704425435	-0.32286062881087974	-0.02910887551885821	-0.01742637338596142	-0.22714225780640498
9	1	0.61306860158443777	0.27443956068851144	4.34895622451116814	5.28125212598465410	-0.02383917595505976	-0.00079371534591388	-0.17802225001185201	0.03041570296423934	0.00348194648417111	-0.31572522614621024
10	1	0.58156782864355905	0.31458666282426728	4.30267775444622025	5.34935887854788206	0.15400494690009883	-0.03229448828679260	-0.04149371142586045	-0.01586276710070855	0.01629544974918895	-0.13788110329105166
1	2	0.79712018377177007	0.27434165221870177	4.27753795833259609	5.10377501470125061	0.32480771724239899	0.18325786684141843	-0.17837907152303245	-0.04100256321433271	-0.03070080331323477	0.03292166705124849
2	2	0.74946245640093756	0.38437711550767528	4.35739270566846937	5.14652986815648017	0.27197207219449615	0.13560013947058591	0.15887083522822476	0.03885218412154057	-0.02235859263854612	-0.01991397799665434
3	2	0.76048225582481344	0.31579514183867430	4.34692215052511699	5.25537996483614389	0.33997906609154466	0.14661993889446179	-0.03765958903874811	0.02838162897818819	-0.00142896108517121	0.04809301590039416
4	2	0.73317446168376565	0.31632552435842815	4.30693828988390148	5.17395430207809426	0.32822551468673189	0.11931214475341401	-0.03598148334601858	-0.01160223166302732	-0.01704401669058919	0.03633946449558140
5	2	0.72504582062605494	0.30403100414178319	4.43265085723208951	5.41974167596748657	0.43942889012750685	0.11118350369570329	-0.07562362356285046	0.11411033568516071	0.02936688486270733	0.14754283993635636
6	2	0.70160168415193558	0.38628140709032421	4.35094645117124657	5.28449241522295221	0.43282001161091643	0.08773936722158393	0.16381283068423502	0.03240592962431776	0.00409530398628477	0.14093396141976594
7	2	0.76344142652291180	0.31282874179204334	4.31979017015985445	5.21152308610237291	0.32049595707143141	0.14957910959256016	-0.04709741710284243	0.00124964861292565	-0.00980911616666003	0.02860990688028092
8	2	0.77034854814723197	0.43327216904830784	4.25920605906645378	5.24795500770322754	0.29315951035859167	0.15648623121688032	0.27861278939187628	-0.05933446248047503	-0.00284278981464592	0.00127346016744118
9	2	0.72356056518643019	0.32632239554649761	4.35009713828292721	5.34349812398603241	0.51378220128237240	0.10969824825607855	-0.00486747099870422	0.03155661673599841	0.01519924970698439	0.22189615109122190
10	2	0.74065687530297131	0.40111403456248040	4.27097308916952478	5.36910583129321406	0.34666540099842580	0.12679455837261966	0.20149245526984472	-0.04756743237740402	0.01998011460027072	0.05477935080727531
1	3	0.58076620448753424	0.41480214070201832	4.29613126568793380	5.25437468382933126	0.29567665249080588	-0.03309611244281740	0.23504833007008941	-0.02240925585899500	-0.00162026545782012	0.00379060229965539
