rhoS_pop	1.00000	nan	nan	-0.00441	0.01695	-0.02401	-0.01780	-0.01210
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan
omega_rhoS	-0.00441	nan	nan	1.00000	-0.05295	0.03334	-0.03642	-0.00045
omega_deltaSC	0.01695	nan	nan	-0.05295	1.00000	-0.05709	0.05349	-0.27122
b1	-0.02401	nan	nan	0.03334	-0.05709	1.00000	-0.06121	-0.01267
b2	-0.01780	nan	nan	-0.03642	0.05349	-0.06121	1.00000	0.01152
b3	-0.01210	nan	nan	-0.00045	-0.27122	-0.01267	0.01152	1.00000
