parameter	value	se_sa	rse_sa
rhoS_pop	0.61323996363469413	0.04622193363743938	7.53733226443371418
deltaSC_pop	0.35914984129984778	0.05884260201232327	16.38385855868905594
rhoC_pop	3.80686385986190334	0.42032668213428515	11.04128483726583276
deltaCB_pop	4.43700214518148517	0.46450598635850882	10.46891507282580491
rhoB_pop	0.24272595403988381	0.10508644440192791	43.29427597374300518
omega_rhoS	0.11865403427051741	0.03323025644204658	28.00600640875425995
omega_deltaSC	0.24787169433450298	0.13821814975463814	55.76197400261148118
omega_rhoC	0.13249841002473658	0.17646828572517312	133.18521006571145904
omega_deltaCB	0.03706813869937325	nan	nan
omega_rhoB	0.10803742009401805	0.09452288318331790	87.49087408886725825
b1	0.16385869135480635	0.02168056008636873	13.23125426372617142
b2	0.17740728424355126	0.02348864841324366	13.23995714910870269
b3	0.27367095857970825	0.04601502708008191	16.81399711496233351
