rhoS_pop	1.00000	nan	-0.05913	-0.01426	-0.00819	0.04810	-0.03844	-0.03260	-0.02894	-0.01454	0.01194
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	-0.05913	nan	1.00000	0.03254	0.27206	-0.70612	0.51383	0.57275	0.10526	0.06954	-0.19359
omega_rhoS	-0.01426	nan	0.03254	1.00000	-0.00510	-0.04653	0.00345	0.01824	0.00547	-0.00961	0.00033
omega_deltaSC	-0.00819	nan	0.27206	-0.00510	1.00000	-0.24001	0.17941	0.29274	0.04471	0.09897	-0.43073
omega_rhoC	0.04810	nan	-0.70612	-0.04653	-0.24001	1.00000	-0.68171	-0.48477	-0.12049	-0.08193	0.22184
omega_deltaCB	-0.03844	nan	0.51383	0.00345	0.17941	-0.68171	1.00000	0.23496	0.09370	0.05780	-0.22260
omega_rhoB	-0.03260	nan	0.57275	0.01824	0.29274	-0.48477	0.23496	1.00000	0.08151	0.07039	-0.20923
b1	-0.02894	nan	0.10526	0.00547	0.04471	-0.12049	0.09370	0.08151	1.00000	0.02124	-0.03310
b2	-0.01454	nan	0.06954	-0.00961	0.09897	-0.08193	0.05780	0.07039	0.02124	1.00000	-0.05130
b3	0.01194	nan	-0.19359	0.00033	-0.43073	0.22184	-0.22260	-0.20923	-0.03310	-0.05130	1.00000
