rep	id	rhoS	deltaSC	rhoC	deltaCB	rhoB	eta_rhoS	eta_deltaSC	eta_rhoC	eta_deltaCB	eta_rhoB
1	1	0.57495552225166668	0.21607780036129759	4.75782895862647504	5.84256264918995960	0.12290848955435155	-0.03818467116138136	-0.34084601813614124	-0.00939188691024384	0.00708878833040760	-0.15812573320862047
2	1	0.57876899458138675	0.22142213737924832	4.69257341976997733	5.83088644523615418	0.30864664254614793	-0.03437119883166129	-0.31641354438757796	-0.07464742576674155	0.00508831567605084	0.02761241978317591
3	1	0.60124661871489349	0.23257960953431819	4.81794989918003758	5.70813057945867008	0.28210809810923204	-0.01189357469815455	-0.26725197480758367	0.05072905364331870	-0.01618914613124889	0.00107387534626002
4	1	0.60819918921361427	0.29967181292383849	4.74925035239340332	5.82235234892529796	0.10291899011587048	-0.00494100419943377	-0.01379662889841349	-0.01797049314331556	0.00362364169360507	-0.17811523264710155
5	1	0.64224877931659308	0.20321132323071350	4.62173548729941697	5.67827009030420893	0.02694517076014386	0.02910858590354504	-0.40223810911408209	-0.14548535823730191	-0.02143409727506107	-0.25408905200282816
6	1	0.59076720823598627	0.23502683287362502	4.91896686299100327	5.73336182470343836	0.01785684703298911	-0.02237298517706177	-0.25678485775965343	0.15174601745428440	-0.01177865748969942	-0.26317737572998290
7	1	0.59615388878970910	0.22557484929350621	4.68892925432465546	5.88046668945471840	0.21229828209183421	-0.01698630462333894	-0.29783251804538424	-0.07829159121206342	0.01355540566220292	-0.06873594067113781
8	1	0.61329348531803352	0.24977583205840315	4.75683939416282620	5.67544717918762043	0.06296059645478731	0.00015329190498548	-0.19592070398119632	-0.01038145137389268	-0.02193136369587334	-0.21807362630818472
9	1	0.67716540558718230	0.20751298525292641	4.56836164435774617	5.99276690544932578	0.23567907010078379	0.06402521217413426	-0.38129063058154000	-0.19885920117897271	0.03247250419731174	-0.04535515266218823
10	1	0.60431637148300998	0.24062972458587131	4.77530239369242704	5.82838836702803498	0.13274338902856572	-0.00882382193003806	-0.23322520833457761	0.00808154815570816	0.00465980219016626	-0.14829083373440630
1	2	0.80688382042018625	0.20731952222018504	4.94006729820168999	5.77521845611360973	0.34177480622831963	0.19374362700713821	-0.38222335906005589	0.17284645266497112	-0.00450463846280691	0.06074058346534761
2	2	0.75044517871037131	0.43196417766550277	4.85410483851940455	5.92034774265996777	0.31898394034541633	0.13730498529732327	0.35185811490883867	0.08688399298268568	0.02031446543128546	0.03794971758244431
3	2	0.75171142344788666	0.30558409460455999	4.87205746142990126	5.79393175432129581	0.32693315133572931	0.13857123003483862	0.00574046166040354	0.10483661589318238	-0.00126960145704924	0.04589892857275729
4	2	0.78354792818653085	0.37945833215103048	4.86421446943773006	5.84815660857660102	0.19139049248525772	0.17040773477348281	0.22226024627765706	0.09699362390101118	0.00804577988759569	-0.08964373027771430
5	2	0.76029417276938072	0.41980973442159442	4.84210065634229725	5.69096212524542899	0.31219982883614439	0.14715397935633268	0.32331704752752810	0.07487981080557837	-0.01920139765682505	0.03116560607317237
6	2	0.71264225507504686	0.27662096248961654	4.61770669839425363	5.85451263564541691	0.54806533826068549	0.09950206166199882	-0.09383634517091299	-0.14951414714246525	0.00913203252981809	0.26703111549771347
7	2	0.77446399496749496	0.37808136279645382	4.64437730553323735	5.81096510059208349	0.23385422919926357	0.16132380155444692	0.21862487012441301	-0.12284354000348152	0.00166594527218389	-0.04717999356370844
8	2	0.72197611513914417	0.33804673576868682	4.72264733610034071	5.81206571214152312	0.44950176435348732	0.10883592172609613	0.10669960960293468	-0.04457350943637817	0.00185532987770753	0.16846754159051530
9	2	0.71274883116291876	0.30898081568984925	4.86777261919794046	5.74136059600760262	0.41444460676886929	0.09960863774987072	0.01679464199781289	0.10055177366122159	-0.01038450217918707	0.13341038400589728
10	2	0.75966514058214762	0.31165740816677567	4.78008783243946223	5.50613315811451098	0.34916871669191513	0.14652494716909958	0.02541998593611927	0.01286698690274335	-0.05221813144215592	0.06813449392894311
1	3	0.57140113099138568	0.45402151058949880	4.69960859995726388	5.91251877159007311	0.19772275108223314	-0.04173906242166237	0.40166002924557387	-0.06761224557945500	0.01899120665829890	-0.08331147168073888
2	3	0.58590716962609457	0.34630035474573923	4.93238163378779237	5.73094950692569594	0.24186279992791093	-0.02723302378695347	0.13082192796990522	0.16516078825107350	-0.01219949704012047	-0.03917142283506109
