rhoS_pop	0.00219	nan	nan	-0.00000	0.00012	-0.00003	-0.00002	-0.00003
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan
omega_rhoS	-0.00000	nan	nan	0.00115	-0.00026	0.00002	-0.00003	0.00000
omega_deltaSC	0.00012	nan	nan	-0.00026	0.01878	-0.00009	0.00018	-0.00179
b1	-0.00003	nan	nan	0.00002	-0.00009	0.00055	-0.00004	-0.00002
b2	-0.00002	nan	nan	-0.00003	0.00018	-0.00004	0.00060	0.00000
b3	-0.00003	nan	nan	0.00000	-0.00179	-0.00002	0.00000	0.00289
