rhoS_pop	1.00000	nan	nan	-0.00006	0.01911	-0.02289	-0.01715	-0.01370
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan
omega_rhoS	-0.00006	nan	nan	1.00000	-0.05516	0.02336	-0.03540	0.00040
omega_deltaSC	0.01911	nan	nan	-0.05516	1.00000	-0.02897	0.05397	-0.24313
b1	-0.02289	nan	nan	0.02336	-0.02897	1.00000	-0.06157	-0.01620
b2	-0.01715	nan	nan	-0.03540	0.05397	-0.06157	1.00000	0.00175
b3	-0.01370	nan	nan	0.00040	-0.24313	-0.01620	0.00175	1.00000
