rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
9	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.079049	-0.040296
10	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.076303	-0.004751
1	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.267788	0.121097
2	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.253384	0.169519
3	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.179329	0.336789
4	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.164803	0.328844
5	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.286721	0.270904
6	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.348477	0.219512
7	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.176222	0.245396
8	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.166800	0.152817
9	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.136743	0.166052
10	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.084004	0.207988
1	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.108280	0.205282
2	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.110176	0.230570
3	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.016395	0.062721
4	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.003456	0.151903
5	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.069212	0.138800
6	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.054286	0.231090
7	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.218077	0.239521
8	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.001002	0.011995
9	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.006422	0.166218
10	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.021086	0.144205
1	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.046980	-0.075864
2	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.092580	-0.080862
3	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.119471	-0.123255
4	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.280234	-0.118734
5	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.075803	-0.015113
6	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.033192	-0.156592
7	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.008393	-0.196697
8	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.091593	-0.040791
9	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.191448	-0.133378
10	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.045262	-0.130743
1	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.327875	-0.306545
2	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.206344	-0.183062
3	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.234782	-0.125575
4	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.328010	-0.167377
5	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.433079	-0.383324
6	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.145844	-0.215006
7	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.364263	-0.387862
8	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.221243	-0.225567
9	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.275210	-0.387612
10	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.230283	-0.369258
