rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	S0	T0
7	AG139	0.648768	0.000000	2.160444	0.000000	0.000000	0.265860	20787.378410	23083.095631
8	AG139	0.648768	0.000000	2.160444	0.000000	0.000000	0.265860	21405.203832	23249.282866
9	AG139	0.648768	0.000000	2.160444	0.000000	0.000000	0.265860	25116.288843	24564.484714
10	AG139	0.648768	0.000000	2.160444	0.000000	0.000000	0.265860	25047.431536	25453.329880
1	AG142	0.648768	0.000000	2.160444	0.000000	0.000000	0.265860	30333.608053	28866.869388
2	AG142	0.648768	0.000000	2.160444	0.000000	0.000000	0.265860	29899.804736	30299.073533
3	AG142	0.648768	0.000000	2.160444	0.000000	0.000000	0.265860	27765.584508	35815.732836
4	AG142	0.648768	0.000000	2.160444	0.000000	0.000000	0.265860	27365.171924	35532.277855
5	AG142	0.648768	0.000000	2.160444	0.000000	0.000000	0.265860	30913.373136	33532.074415
6	AG142	0.648768	0.000000	2.160444	0.000000	0.000000	0.265860	32882.635526	31852.313771
7	AG142	0.648768	0.000000	2.160444	0.000000	0.000000	0.265860	27679.436821	32687.524177
8	AG142	0.648768	0.000000	2.160444	0.000000	0.000000	0.265860	27419.871549	29797.228582
9	AG142	0.648768	0.000000	2.160444	0.000000	0.000000	0.265860	26607.960007	30194.213677
10	AG142	0.648768	0.000000	2.160444	0.000000	0.000000	0.265860	25241.047455	31487.359720
1	GD14	0.648768	0.000000	2.160444	0.000000	0.000000	0.265860	20825.707703	31402.247548
2	GD14	0.648768	0.000000	2.160444	0.000000	0.000000	0.265860	20786.262712	32206.490699
3	GD14	0.648768	0.000000	2.160444	0.000000	0.000000	0.265860	22829.948261	27229.980984
4	GD14	0.648768	0.000000	2.160444	0.000000	0.000000	0.265860	23287.659947	29769.981153
5	GD14	0.648768	0.000000	2.160444	0.000000	0.000000	0.265860	24870.442175	29382.474686
6	GD14	0.648768	0.000000	2.160444	0.000000	0.000000	0.265860	24501.987670	32223.232224
7	GD14	0.648768	0.000000	2.160444	0.000000	0.000000	0.265860	18660.170348	32496.053746
8	GD14	0.648768	0.000000	2.160444	0.000000	0.000000	0.265860	23184.085459	25883.182106
9	GD14	0.648768	0.000000	2.160444	0.000000	0.000000	0.265860	23058.766746	30199.224583
10	GD14	0.648768	0.000000	2.160444	0.000000	0.000000	0.265860	23701.877045	29541.716525
1	GD15	0.648768	0.000000	2.160444	0.000000	0.000000	0.265860	24323.613569	23706.144387
2	GD15	0.648768	0.000000	2.160444	0.000000	0.000000	0.265860	21155.238957	23587.948700
3	GD15	0.648768	0.000000	2.160444	0.000000	0.000000	0.265860	20593.932258	22608.874938
4	GD15	0.648768	0.000000	2.160444	0.000000	0.000000	0.265860	17535.620666	22711.329945
5	GD15	0.648768	0.000000	2.160444	0.000000	0.000000	0.265860	21513.155437	25190.961793
6	GD15	0.648768	0.000000	2.160444	0.000000	0.000000	0.265860	22449.667727	21867.597239
7	GD15	0.648768	0.000000	2.160444	0.000000	0.000000	0.265860	23402.926442	21007.957757
8	GD15	0.648768	0.000000	2.160444	0.000000	0.000000	0.265860	21176.141171	24552.338088
9	GD15	0.648768	0.000000	2.160444	0.000000	0.000000	0.265860	19163.746135	22381.159689
10	GD15	0.648768	0.000000	2.160444	0.000000	0.000000	0.265860	22180.335168	22440.211833
1	GD16	0.648768	0.000000	2.160444	0.000000	0.000000	0.265860	16719.782675	18822.497142
2	GD16	0.648768	0.000000	2.160444	0.000000	0.000000	0.265860	18880.382234	21296.350227
3	GD16	0.648768	0.000000	2.160444	0.000000	0.000000	0.265860	18351.033286	22556.491972
4	GD16	0.648768	0.000000	2.160444	0.000000	0.000000	0.265860	16717.535037	21633.025443
5	GD16	0.648768	0.000000	2.160444	0.000000	0.000000	0.265860	15050.161569	17431.414461
6	GD16	0.648768	0.000000	2.160444	0.000000	0.000000	0.265860	20057.918105	20626.820653
7	GD16	0.648768	0.000000	2.160444	0.000000	0.000000	0.265860	16122.322687	17352.481823
8	GD16	0.648768	0.000000	2.160444	0.000000	0.000000	0.265860	18601.182275	20410.115859
9	GD16	0.648768	0.000000	2.160444	0.000000	0.000000	0.265860	17623.929498	17356.825390
10	GD16	0.648768	0.000000	2.160444	0.000000	0.000000	0.265860	18433.773956	17678.339900
