rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	S0	T0	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
1	1	-0.00130084842804662	0.00000000000000000	0.59007292962228131	0.00000000000000000	0.00000000000000000	1.66222767750598033	145464.78854903765022755	8776.79399814312091621	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.15855991371342526	-0.00000000342560291
2	1	-0.00130084842804662	0.00000000000000000	0.59007292962228131	0.00000000000000000	0.00000000000000000	1.66222767750598033	94274.23354142719472293	8776.79404570756378234	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.27516622742981944	0.00000000199373851
3	1	-0.00130084842804662	0.00000000000000000	0.59007292962228131	0.00000000000000000	0.00000000000000000	1.66222767750598033	107504.03761632225359790	8776.79386800518477685	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.14384573442725923	-0.00000001825310569
4	1	-0.00130084842804662	0.00000000000000000	0.59007292962228131	0.00000000000000000	0.00000000000000000	1.66222767750598033	98930.07652827831043396	8776.79389788417211093	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.22696083761654329	-0.00000001484878887
5	1	-0.00130084842804662	0.00000000000000000	0.59007292962228131	0.00000000000000000	0.00000000000000000	1.66222767750598033	138940.82915936611243524	8776.79407752510269347	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.11267401248698228	0.00000000561892755
6	1	-0.00130084842804662	0.00000000000000000	0.59007292962228131	0.00000000000000000	0.00000000000000000	1.66222767750598033	108719.57532695580448490	8776.79396403011560324	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.13260227679302616	-0.00000000731233030
7	1	-0.00130084842804662	0.00000000000000000	0.59007292962228131	0.00000000000000000	0.00000000000000000	1.66222767750598033	109276.02073677504085936	8776.79377614810618979	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.12749715881464851	-0.00000002871900939
8	1	-0.00130084842804662	0.00000000000000000	0.59007292962228131	0.00000000000000000	0.00000000000000000	1.66222767750598033	102942.80028811721422244	8776.79387643985683098	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.18720064354689292	-0.00000001729208599
9	1	-0.00130084842804662	0.00000000000000000	0.59007292962228131	0.00000000000000000	0.00000000000000000	1.66222767750598033	170917.17055590540985577	8776.79405879659680068	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.31980491592620375	0.00000000348506113
10	1	-0.00130084842804662	0.00000000000000000	0.59007292962228131	0.00000000000000000	0.00000000000000000	1.66222767750598033	111317.22178246283147018	8776.79398055814817781	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.10899016120359306	-0.00000000542917888
