rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	S0	T0	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
1	1	0.64892504160883124	0.00000000000000000	3.06320552338315766	0.00000000000000000	0.00000000000000000	0.22178199472494048	20244.01279104345303494	22435.78956300108620781	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.13490732791299465	-0.11332595064712336
2	1	0.64892504160883124	0.00000000000000000	3.06320552338315766	0.00000000000000000	0.00000000000000000	0.22178199472494048	18074.63819343932846095	21147.20718199009934324	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.24825666222429987	-0.17247553417412931
3	1	0.64892504160883124	0.00000000000000000	3.06320552338315766	0.00000000000000000	0.00000000000000000	0.22178199472494048	21259.67372290429557324	21935.32969660721209948	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.08595438730642435	-0.13588481769115646
4	1	0.64892504160883124	0.00000000000000000	3.06320552338315766	0.00000000000000000	0.00000000000000000	0.22178199472494048	21366.36935254232230363	21714.04185409035562770	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.08094825280421780	-0.14602424149027016
5	1	0.64892504160883124	0.00000000000000000	3.06320552338315766	0.00000000000000000	0.00000000000000000	0.22178199472494048	19874.45535377927444642	22461.95000179593262146	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.15333115652682849	-0.11216061617777484
6	1	0.64892504160883124	0.00000000000000000	3.06320552338315766	0.00000000000000000	0.00000000000000000	0.22178199472494048	22774.95762170791203971	21077.12203559726913227	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.01710483070131907	-0.17579519428733192
7	1	0.64892504160883124	0.00000000000000000	3.06320552338315766	0.00000000000000000	0.00000000000000000	0.22178199472494048	18760.50989229200058617	20268.85917159737800830	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.21101229013988920	-0.21489770555268350
8	1	0.64892504160883124	0.00000000000000000	3.06320552338315766	0.00000000000000000	0.00000000000000000	0.22178199472494048	20967.27288313026656397	21964.05876334833737928	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.09980362514315821	-0.13457595796211130
9	1	0.64892504160883124	0.00000000000000000	3.06320552338315766	0.00000000000000000	0.00000000000000000	0.22178199472494048	20827.40008830600345391	19354.88048750117377494	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.10649698135738639	-0.26103877356487359
10	1	0.64892504160883124	0.00000000000000000	3.06320552338315766	0.00000000000000000	0.00000000000000000	0.22178199472494048	20749.27882496337042539	20907.46512479839293519	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.11025492245903479	-0.18387710461362872
1	2	0.64892504160883124	0.00000000000000000	3.06320552338315766	0.00000000000000000	0.00000000000000000	0.22178199472494048	28336.54031174651026959	30851.30265526527000475	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.20138573578208785	0.20519559209979299
2	2	0.64892504160883124	0.00000000000000000	3.06320552338315766	0.00000000000000000	0.00000000000000000	0.22178199472494048	27366.07141855945519637	31041.33780484563249047	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.16653756360105731	0.21133641095474154
3	2	0.64892504160883124	0.00000000000000000	3.06320552338315766	0.00000000000000000	0.00000000000000000	0.22178199472494048	29090.97343033726428985	30867.38551331536291400	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.22766152155249308	0.20571675866672301
4	2	0.64892504160883124	0.00000000000000000	3.06320552338315766	0.00000000000000000	0.00000000000000000	0.22178199472494048	27101.05592366134806070	31128.59657515229991986	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.15680627799101643	0.21414351791007924
5	2	0.64892504160883124	0.00000000000000000	3.06320552338315766	0.00000000000000000	0.00000000000000000	0.22178199472494048	31517.33994382075979956	35975.22856729221530259	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.30777145567483188	0.35884722344241560
6	2	0.64892504160883124	0.00000000000000000	3.06320552338315766	0.00000000000000000	0.00000000000000000	0.22178199472494048	27285.89860556225539767	31113.05069154659213382	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.16360362103786841	0.21364398473216184
7	2	0.64892504160883124	0.00000000000000000	3.06320552338315766	0.00000000000000000	0.00000000000000000	0.22178199472494048	27918.22301800362401991	28317.07700469035262358	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.18651321727342918	0.11948166757302481
8	2	0.64892504160883124	0.00000000000000000	3.06320552338315766	0.00000000000000000	0.00000000000000000	0.22178199472494048	27227.09209419014587183	32760.19291834953401121	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.16144609735667537	0.26523076499159970
9	2	0.64892504160883124	0.00000000000000000	3.06320552338315766	0.00000000000000000	0.00000000000000000	0.22178199472494048	28587.79184334632373066	33015.99439356787479483	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.21021335496316951	0.27300873982627749
10	2	0.64892504160883124	0.00000000000000000	3.06320552338315766	0.00000000000000000	0.00000000000000000	0.22178199472494048	28142.51857963586371625	28494.82859798939171014	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.19451513633678275	0.12573923529350672
1	3	0.64892504160883124	0.00000000000000000	3.06320552338315766	0.00000000000000000	0.00000000000000000	0.22178199472494048	22165.80842429278709460	25290.55114018050517188	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.04421547256523439	0.00644747044059280
2	3	0.64892504160883124	0.00000000000000000	3.06320552338315766	0.00000000000000000	0.00000000000000000	0.22178199472494048	20383.65645162892542430	22973.01225130912280292	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.12803298768569249	-0.08966323621289440
3	3	0.64892504160883124	0.00000000000000000	3.06320552338315766	0.00000000000000000	0.00000000000000000	0.22178199472494048	20513.24312068916333374	22405.84608663111430360	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.12169572964864983	-0.11466147199405086
4	3	0.64892504160883124	0.00000000000000000	3.06320552338315766	0.00000000000000000	0.00000000000000000	0.22178199472494048	22252.84411670605913969	22334.54773329749878030	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.04029658719510110	-0.11784867745211081
5	3	0.64892504160883124	0.00000000000000000	3.06320552338315766	0.00000000000000000	0.00000000000000000	0.22178199472494048	21854.57171498725074343	22045.31462070881025284	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.05835628164543216	-0.13088329235728224
6	3	0.64892504160883124	0.00000000000000000	3.06320552338315766	0.00000000000000000	0.00000000000000000	0.22178199472494048	18759.10885655022866558	24415.00852010819653515	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.21108697297458434	-0.02878533633064428
7	3	0.64892504160883124	0.00000000000000000	3.06320552338315766	0.00000000000000000	0.00000000000000000	0.22178199472494048	21358.34114490943102282	22406.27582414614516892	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.08132406378731893	-0.11464229247312119
