rhoS_pop	0.00215	nan	-0.00013	0.00002	0.00009	0.00003	-0.00043	-0.00003	-0.00002	-0.00001
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	-0.00013	nan	0.00561	0.00045	0.00670	0.00114	-0.01095	-0.00005	-0.00005	-0.00085
omega_rhoS	0.00002	nan	0.00045	0.00128	0.00158	0.00024	-0.00419	-0.00003	-0.00005	-0.00017
omega_deltaSC	0.00009	nan	0.00670	0.00158	0.04572	0.00294	-0.04558	-0.00035	-0.00010	-0.00549
omega_deltaCB	0.00003	nan	0.00114	0.00024	0.00294	0.00196	-0.00806	-0.00006	-0.00007	-0.00050
omega_rhoB	-0.00043	nan	-0.01095	-0.00419	-0.04558	-0.00806	0.11875	0.00119	0.00101	0.00501
b1	-0.00003	nan	-0.00005	-0.00003	-0.00035	-0.00006	0.00119	0.00048	0.00002	0.00003
b2	-0.00002	nan	-0.00005	-0.00005	-0.00010	-0.00007	0.00101	0.00002	0.00055	0.00001
b3	-0.00001	nan	-0.00085	-0.00017	-0.00549	-0.00050	0.00501	0.00003	0.00001	0.00269
