rhoS_pop	1.00000	0.02516	nan	0.18467	0.16577	0.01006	0.01405	nan	-0.00341	0.02102	-0.04617	0.08366	-0.01597
deltaSC_pop	0.02516	1.00000	nan	0.12677	0.02991	0.01092	-0.14587	nan	0.09909	-0.08013	-0.00920	0.01097	0.04110
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
deltaCB_pop	0.18467	0.12677	nan	1.00000	0.96507	0.00576	0.13670	nan	-0.00747	0.11334	-0.10990	0.50495	-0.12735
rhoB_pop	0.16577	0.02991	nan	0.96507	1.00000	0.00091	0.19435	nan	-0.05212	0.13171	-0.10170	0.48614	-0.15954
omega_rhoS	0.01006	0.01092	nan	0.00576	0.00091	1.00000	-0.02472	nan	0.03412	-0.04290	0.00534	-0.00668	0.01955
omega_deltaSC	0.01405	-0.14587	nan	0.13670	0.19435	-0.02472	1.00000	nan	-0.10801	0.09270	0.00593	0.11581	-0.42888
omega_rhoC	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
omega_deltaCB	-0.00341	0.09909	nan	-0.00747	-0.05212	0.03412	-0.10801	nan	1.00000	-0.51720	0.05928	0.04150	0.12987
omega_rhoB	0.02102	-0.08013	nan	0.11334	0.13171	-0.04290	0.09270	nan	-0.51720	1.00000	-0.05090	-0.00120	-0.17789
b1	-0.04617	-0.00920	nan	-0.10990	-0.10170	0.00534	0.00593	nan	0.05928	-0.05090	1.00000	-0.04414	0.00788
b2	0.08366	0.01097	nan	0.50495	0.48614	-0.00668	0.11581	nan	0.04150	-0.00120	-0.04414	1.00000	-0.06537
b3	-0.01597	0.04110	nan	-0.12735	-0.15954	0.01955	-0.42888	nan	0.12987	-0.17789	0.00788	-0.06537	1.00000
