rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	S0	T0	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
1	1	-0.03059216569668239	0.00000000000000000	1.59902940186964071	0.00000000000000000	0.00000000000000000	-0.74525431539202436	146441.21361977866035886	70250.68671300761343446	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.07390928938843011	-0.29256333388607914
2	1	-0.03059216569668239	0.00000000000000000	1.59902940186964071	0.00000000000000000	0.00000000000000000	-0.74525431539202436	82208.05673790567379910	70808.18033732738695107	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.50346147521528373	-0.28465888181334087
3	1	-0.03059216569668239	0.00000000000000000	1.59902940186964071	0.00000000000000000	0.00000000000000000	-0.74525431539202436	131347.52015718413167633	74775.25541553925722837	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.03486815002018595	-0.23014639702822137
4	1	-0.03059216569668239	0.00000000000000000	1.59902940186964071	0.00000000000000000	0.00000000000000000	-0.74525431539202436	157293.35147359620896168	60510.09828669309354154	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.14539775631561724	-0.44182315238841596
5	1	-0.03059216569668239	0.00000000000000000	1.59902940186964071	0.00000000000000000	0.00000000000000000	-0.74525431539202436	110689.42545570846414194	94938.90919180911441799	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.20598647550433569	0.00860020628290492
6	1	-0.03059216569668239	0.00000000000000000	1.59902940186964071	0.00000000000000000	0.00000000000000000	-0.74525431539202436	121181.91855329007375985	73013.04951556207379326	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.11542191066580365	-0.25399523166649551
7	1	-0.03059216569668239	0.00000000000000000	1.59902940186964071	0.00000000000000000	0.00000000000000000	-0.74525431539202436	101020.33886329739470966	70425.87937017527292483	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.29739291486531805	-0.29007261702234999
8	1	-0.03059216569668239	0.00000000000000000	1.59902940186964071	0.00000000000000000	0.00000000000000000	-0.74525431539202436	140717.31414282575133257	66637.84329369841725565	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.03403822739486273	-0.34536078353134947
9	1	-0.03059216569668239	0.00000000000000000	1.59902940186964071	0.00000000000000000	0.00000000000000000	-0.74525431539202436	165833.09321485340478830	64444.02144384496932616	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.19826703366134701	-0.37883645494598817
10	1	-0.03059216569668239	0.00000000000000000	1.59902940186964071	0.00000000000000000	0.00000000000000000	-0.74525431539202436	139781.52943499464890920	79234.50298184626444709	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.02736591340143590	-0.17222156966089663
1	2	-0.03059216569668239	0.00000000000000000	1.59902940186964071	0.00000000000000000	0.00000000000000000	-0.74525431539202436	162203.37085903872502968	147964.05434055611840449	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.17613613726276967	0.45233595086133427
2	2	-0.03059216569668239	0.00000000000000000	1.59902940186964071	0.00000000000000000	0.00000000000000000	-0.74525431539202436	193231.60273338013212197	147845.37195839770720340	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.35117469730847439	0.45153352620562615
3	2	-0.03059216569668239	0.00000000000000000	1.59902940186964071	0.00000000000000000	0.00000000000000000	-0.74525431539202436	130453.80778779769025277	133091.53678653729730286	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.04169558552645647	0.34640372067776681
4	2	-0.03059216569668239	0.00000000000000000	1.59902940186964071	0.00000000000000000	0.00000000000000000	-0.74525431539202436	226921.75956325273727998	108514.23074367031222209	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.51189050022348859	0.14224790598148473
5	2	-0.03059216569668239	0.00000000000000000	1.59902940186964071	0.00000000000000000	0.00000000000000000	-0.74525431539202436	197136.39600642921868712	96957.48884174684644677	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.37118106836092046	0.02963920574995882
6	2	-0.03059216569668239	0.00000000000000000	1.59902940186964071	0.00000000000000000	0.00000000000000000	-0.74525431539202436	158302.91673350447672419	119524.26496160448004957	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.15179560575349882	0.23888598750459522
7	2	-0.03059216569668239	0.00000000000000000	1.59902940186964071	0.00000000000000000	0.00000000000000000	-0.74525431539202436	182055.88275800814153627	118994.85642880924569909	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.29159890175058223	0.23444685156377254
8	2	-0.03059216569668239	0.00000000000000000	1.59902940186964071	0.00000000000000000	0.00000000000000000	-0.74525431539202436	179396.16808339281124063	164965.23428528220392764	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.27688180345472269	0.56110133307233667
9	2	-0.03059216569668239	0.00000000000000000	1.59902940186964071	0.00000000000000000	0.00000000000000000	-0.74525431539202436	163622.35009221310610883	99973.97434667433844879	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.18484624277584061	0.06027647825593974
10	2	-0.03059216569668239	0.00000000000000000	1.59902940186964071	0.00000000000000000	0.00000000000000000	-0.74525431539202436	214794.50563819927629083	109588.34659036576340441	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.45696699702449983	0.15209762480430200
1	3	-0.03059216569668239	0.00000000000000000	1.59902940186964071	0.00000000000000000	0.00000000000000000	-0.74525431539202436	101864.01497945649316534	113708.59232906249235384	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.28907604899289829	0.18900555075137326
2	3	-0.03059216569668239	0.00000000000000000	1.59902940186964071	0.00000000000000000	0.00000000000000000	-0.74525431539202436	116631.80487207938858774	80209.60088376235216856	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.15369278053854885	-0.15999019785108892
3	3	-0.03059216569668239	0.00000000000000000	1.59902940186964071	0.00000000000000000	0.00000000000000000	-0.74525431539202436	87817.36425500239420217	80776.37444190424866974	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.43745553467234366	-0.15294889007612866
4	3	-0.03059216569668239	0.00000000000000000	1.59902940186964071	0.00000000000000000	0.00000000000000000	-0.74525431539202436	154772.73501336999470368	92978.74753666851029266	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.12924302892074913	-0.01226247139904935
5	3	-0.03059216569668239	0.00000000000000000	1.59902940186964071	0.00000000000000000	0.00000000000000000	-0.74525431539202436	99381.81274876189127099	74389.34579180307628121	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.31374565973048263	-0.23532068746466273
6	3	-0.03059216569668239	0.00000000000000000	1.59902940186964071	0.00000000000000000	0.00000000000000000	-0.74525431539202436	92167.74833816650789231	95617.58785830134002026	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.38910451805412372	0.01572335922323020
7	3	-0.03059216569668239	0.00000000000000000	1.59902940186964071	0.00000000000000000	0.00000000000000000	-0.74525431539202436	99741.73707181526697241	69207.08767301969055552	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.31013057035143810	-0.30753013692702602
8	3	-0.03059216569668239	0.00000000000000000	1.59902940186964071	0.00000000000000000	0.00000000000000000	-0.74525431539202436	77494.39034788614662830	96083.16293038024741691	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.56250923518587648	0.02058067966192745
9	3	-0.03059216569668239	0.00000000000000000	1.59902940186964071	0.00000000000000000	0.00000000000000000	-0.74525431539202436	145023.43431636824971065	66023.53321025826153345	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.06418055901956343	-0.35462217506183080
10	3	-0.03059216569668239	0.00000000000000000	1.59902940186964071	0.00000000000000000	0.00000000000000000	-0.74525431539202436	136176.08620318901375867	103846.16271822529961355	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00123401344466068	0.09827718207941061
1	4	-0.03059216569668239	0.00000000000000000	1.59902940186964071	0.00000000000000000	0.00000000000000000	-0.74525431539202436	164978.40942256589187309	114164.70063521548581775	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.19309982703675388	0.19300873084616477
2	4	-0.03059216569668239	0.00000000000000000	1.59902940186964071	0.00000000000000000	0.00000000000000000	-0.74525431539202436	160326.16595945382141508	83722.89069329311314505	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.16449549116534534	-0.11712099223547767
3	4	-0.03059216569668239	0.00000000000000000	1.59902940186964071	0.00000000000000000	0.00000000000000000	-0.74525431539202436	163898.67329987837001681	124946.79418012435780838	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.18653360482891124	0.28325458280379934
4	4	-0.03059216569668239	0.00000000000000000	1.59902940186964071	0.00000000000000000	0.00000000000000000	-0.74525431539202436	214022.32771705207414925	92967.11821339451125823	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.45336555838822257	-0.01238755429069904
5	4	-0.03059216569668239	0.00000000000000000	1.59902940186964071	0.00000000000000000	0.00000000000000000	-0.74525431539202436	212042.83553824087721296	105062.28320549332420342	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.44407352236992104	0.10991993035909431
6	4	-0.03059216569668239	0.00000000000000000	1.59902940186964071	0.00000000000000000	0.00000000000000000	-0.74525431539202436	190565.75095565919764340	128266.65931375451327767	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.33728249807244204	0.30947795547195511
7	4	-0.03059216569668239	0.00000000000000000	1.59902940186964071	0.00000000000000000	0.00000000000000000	-0.74525431539202436	192129.27828921735635959	119498.89635743228427600	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.34545368355209227	0.23867371849997276
8	4	-0.03059216569668239	0.00000000000000000	1.59902940186964071	0.00000000000000000	0.00000000000000000	-0.74525431539202436	168166.44338343289564364	121836.21114743714861106	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.21223943705750692	0.25804419382566479
9	4	-0.03059216569668239	0.00000000000000000	1.59902940186964071	0.00000000000000000	0.00000000000000000	-0.74525431539202436	202130.97679915282060392	119389.63921450592170004	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.39620110095904693	0.23775900611929934
10	4	-0.03059216569668239	0.00000000000000000	1.59902940186964071	0.00000000000000000	0.00000000000000000	-0.74525431539202436	208324.03638798059546389	119548.25212419728632085	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.42637994841734894	0.23908665601275914
1	5	-0.03059216569668239	0.00000000000000000	1.59902940186964071	0.00000000000000000	0.00000000000000000	-0.74525431539202436	128926.78823432301578578	138111.30467658693669364	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.05347007613095123	0.38342649836716092
2	5	-0.03059216569668239	0.00000000000000000	1.59902940186964071	0.00000000000000000	0.00000000000000000	-0.74525431539202436	107435.04478079557884485	136441.74979871520190500	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.23582835597033558	0.37126436481734970
3	5	-0.03059216569668239	0.00000000000000000	1.59902940186964071	0.00000000000000000	0.00000000000000000	-0.74525431539202436	143462.49633568376884796	145804.53322531183948740	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.05335886514729715	0.43763349384525085
4	5	-0.03059216569668239	0.00000000000000000	1.59902940186964071	0.00000000000000000	0.00000000000000000	-0.74525431539202436	156291.01984647265635431	185018.35740010612062179	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.13900499486223872	0.67582163201891099
5	5	-0.03059216569668239	0.00000000000000000	1.59902940186964071	0.00000000000000000	0.00000000000000000	-0.74525431539202436	148656.29881739377742633	132572.35563676632591523	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.08892213570612029	0.34249515932989638
6	5	-0.03059216569668239	0.00000000000000000	1.59902940186964071	0.00000000000000000	0.00000000000000000	-0.74525431539202436	106160.04875725980673451	161902.05910022172611207	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.24776693701276820	0.54235816162245243
7	5	-0.03059216569668239	0.00000000000000000	1.59902940186964071	0.00000000000000000	0.00000000000000000	-0.74525431539202436	143253.92971962419687770	141277.95208539522718638	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.05190400149879792	0.40609582399250321
8	5	-0.03059216569668239	0.00000000000000000	1.59902940186964071	0.00000000000000000	0.00000000000000000	-0.74525431539202436	129357.07091279412270524	154030.75859149158350192	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.05013821421785991	0.49251889625732126
9	5	-0.03059216569668239	0.00000000000000000	1.59902940186964071	0.00000000000000000	0.00000000000000000	-0.74525431539202436	168994.06917768169660121	161466.52502792887389660	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.21714883436658283	0.53966442848305540
10	5	-0.03059216569668239	0.00000000000000000	1.59902940186964071	0.00000000000000000	0.00000000000000000	-0.74525431539202436	218048.62846745317801833	137235.34740509689436294	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.47200331796044104	0.37706389893145698
1	6	-0.03059216569668239	0.00000000000000000	1.59902940186964071	0.00000000000000000	0.00000000000000000	-0.74525431539202436	126500.13185286929365247	129180.99596125628158916	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.07247143583530580	0.31658107312025230
2	6	-0.03059216569668239	0.00000000000000000	1.59902940186964071	0.00000000000000000	0.00000000000000000	-0.74525431539202436	108208.38928693541674875	85286.73345370068273041	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.22865588791140823	-0.09861450301700714
