rhoS_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoC_pop	nan	1.00000	nan	0.00040	-0.00481	0.00037	-0.00087	-0.00035	0.00003	0.00041
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
S0_pop	nan	0.00040	nan	1.00000	-0.01255	0.01714	-0.00985	-0.15277	0.00623	0.00558
T0_pop	nan	-0.00481	nan	-0.01255	1.00000	-0.00969	-0.00260	0.01018	-0.09531	-0.07597
omega_S0	nan	0.00037	nan	0.01714	-0.00969	1.00000	-0.02149	-0.11524	0.01116	0.01092
omega_T0	nan	-0.00087	nan	-0.00985	-0.00260	-0.02149	1.00000	0.01438	0.00026	-0.06008
b1	nan	-0.00035	nan	-0.15277	0.01018	-0.11524	0.01438	1.00000	-0.00606	-0.00657
b2	nan	0.00003	nan	0.00623	-0.09531	0.01116	0.00026	-0.00606	1.00000	0.03578
b3	nan	0.00041	nan	0.00558	-0.07597	0.01092	-0.06008	-0.00657	0.03578	1.00000
