rhoS_pop	0.00233	nan	nan	-11.49042	-8.73155	0.00002	0.00036	-0.00004	0.00021	-0.00000	0.00001	0.00001	-0.00002
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
S0_pop	-11.49042	nan	nan	780624.80552	465745.85788	-0.93421	-19.39790	3.00922	-13.04149	-0.80386	-2.61718	-1.01056	0.80853
T0_pop	-8.73155	nan	nan	465745.85788	1534461.43622	-1.63929	8.90380	9.75962	-20.73769	-3.38252	-1.19811	-4.00614	-2.00428
omega_rhoS	0.00002	nan	nan	-0.93421	-1.63929	0.00117	-0.00007	-0.00007	0.00003	0.00003	0.00000	-0.00001	0.00002
omega_deltaSC	0.00036	nan	nan	-19.39790	8.90380	-0.00007	0.03107	0.00022	0.00004	-0.00034	0.00013	0.00040	-0.00406
omega_deltaCB	-0.00004	nan	nan	3.00922	9.75962	-0.00007	0.00022	0.00151	-0.00018	-0.00001	0.00001	-0.00002	-0.00022
omega_S0	0.00021	nan	nan	-13.04149	-20.73769	0.00003	0.00004	-0.00018	0.00091	-0.00012	0.00006	0.00006	0.00003
omega_T0	-0.00000	nan	nan	-0.80386	-3.38252	0.00003	-0.00034	-0.00001	-0.00012	0.00097	-0.00000	-0.00002	0.00007
b1	0.00001	nan	nan	-2.61718	-1.19811	0.00000	0.00013	0.00001	0.00006	-0.00000	0.00048	0.00001	-0.00001
b2	0.00001	nan	nan	-1.01056	-4.00614	-0.00001	0.00040	-0.00002	0.00006	-0.00002	0.00001	0.00055	-0.00006
b3	-0.00002	nan	nan	0.80853	-2.00428	0.00002	-0.00406	-0.00022	0.00003	0.00007	-0.00001	-0.00006	0.00257
