rhoS_pop	1.00000	nan	-0.04626	-0.00371	0.01169	-0.02587	0.00694	-0.02303	-0.01296	-0.00469
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	-0.04626	nan	1.00000	-0.00271	0.11544	0.04488	-0.01612	0.01789	-0.04267	-0.05275
omega_rhoS	-0.00371	nan	-0.00271	1.00000	-0.00341	-0.02765	-0.03064	0.01157	-0.01777	0.00426
omega_deltaSC	0.01169	nan	0.11544	-0.00341	1.00000	0.06426	0.03309	-0.00046	0.01801	-0.30667
omega_deltaCB	-0.02587	nan	0.04488	-0.02765	0.06426	1.00000	-0.27950	0.01427	0.01757	-0.01622
omega_rhoB	0.00694	nan	-0.01612	-0.03064	0.03309	-0.27950	1.00000	-0.00096	-0.05579	-0.11568
b1	-0.02303	nan	0.01789	0.01157	-0.00046	0.01427	-0.00096	1.00000	0.00870	0.00378
b2	-0.01296	nan	-0.04267	-0.01777	0.01801	0.01757	-0.05579	0.00870	1.00000	0.01087
b3	-0.00469	nan	-0.05275	0.00426	-0.30667	-0.01622	-0.11568	0.00378	0.01087	1.00000
