rep	id	rhoS	deltaSC	rhoC	deltaCB	rhoB	eta_rhoS	eta_deltaSC	eta_rhoC	eta_deltaCB	eta_rhoB
1	1	0.57166679718307245	0.15807407778778210	7.03567446704077248	8.61245769753725909	0.17402899935555904	-0.03964922301037810	-0.40920419554813225	-0.06851104201920588	-0.00731777185921345	-0.08420180501705016
2	1	0.55952106484607567	0.12804405360917323	7.13245065930362365	8.49665811794580250	0.26653516674444139	-0.05179495534737488	-0.61989359193013382	0.02826515024364529	-0.02085457284210301	0.00830436237183219
3	1	0.57512520776510456	0.22946576414124159	7.22162667594209395	8.75348707155614214	0.10290853968817552	-0.03619081242834599	-0.03651412294129486	0.11744116688211559	0.00892464700901119	-0.15532226468443366
4	1	0.62830094743911502	0.21270280326332935	7.14493894078939817	8.56762194025134072	0.12438960793500886	0.01698492724566447	-0.11237206391630084	0.04075343172941981	-0.01253728888368277	-0.13384119643760034
5	1	0.61369363175187086	0.16346327162533641	7.15102112100275367	8.92976726662678644	0.23681624588130215	0.00237761155842031	-0.37567963873373245	0.04683561194277530	0.02886283614581808	-0.02141455849130705
6	1	0.60634280497747428	0.18692868247331482	7.01144871565481953	8.58097237257453926	0.14274190704549705	-0.00497321521597627	-0.24154079849513632	-0.09273679340515883	-0.01098025921969681	-0.11548889732711215
7	1	0.58865100040955887	0.22916490827967770	7.05627264970317292	8.66923293954550189	0.08048423497237703	-0.02266501978389168	-0.03782609757714073	-0.04791285935680545	-0.00074718250405947	-0.17774656940023217
8	1	0.61428049905021676	0.17938463211424513	7.07305253442709336	8.51230306062052300	0.11169236040319191	0.00296447885676621	-0.28273568218884249	-0.03113297463288500	-0.01901496054331853	-0.14653844396941729
9	1	0.57751187784213165	0.24470865164348593	7.09563781714337871	8.81323428350586369	0.13777708936768862	-0.03380414235131890	0.02780036048846690	-0.00854769191659965	0.01572699118315724	-0.12045371500492058
10	1	0.53909530118625204	0.22207597533059428	6.96852456892153960	8.77002837374970490	0.43519407503253016	-0.07222071900719851	-0.06924841091548717	-0.13566094013843877	0.01081254526300901	0.17696327065992096
1	2	0.74279332542124576	0.23389717796344225	7.12901288481779005	8.89193172344892702	0.30211017765781362	0.13147730522779522	-0.01738635708289760	0.02482737575781169	0.02461682121283815	0.04387937328520441
2	2	0.74436496861844814	0.27494414636785497	7.24035025492670048	9.04606252504124164	0.43601099133301663	0.13304894842499759	0.14430000746233218	0.13616474586672211	0.04180208649599804	0.17778018696040743
3	2	0.78799611019916149	0.29952676536544937	7.12640486935475259	8.62127358011261968	0.31287677491647586	0.17668009000571094	0.22993581493316029	0.02221936029477423	-0.00629467556018071	0.05464597054386666
4	2	0.77138937148416209	0.27421390843009197	7.04162263972597646	8.84876158070861507	0.42118468443428647	0.16007335129071154	0.14164052405208882	-0.06256286933400190	0.01975001840981605	0.16295388006167727
5	2	0.74104659660918060	0.23788577971733416	7.04354548173895267	8.59827725804801624	0.47740595449858059	0.12973057641573005	-0.00047732413859269	-0.06064002732102569	-0.00896563207374657	0.21917515012597139
6	2	0.77247001691089945	0.26575543553452502	7.18030173957160933	8.69704525918568727	0.23460779063820175	0.16115399671744890	0.11030850511756607	0.07611623051163097	0.00245584615873584	-0.02362301373440745
7	2	0.76408433431179534	0.24426370122233704	7.16813983000976407	8.53056231860337277	0.19114387117416545	0.15276831411834479	0.02598041896680692	0.06395432094978570	-0.01687221464199329	-0.06708693319844375
8	2	0.75214074438273870	0.28369691462116048	6.97037688955408541	8.51548045775428442	0.34957342734359326	0.14082472418928815	0.17563850079855259	-0.13380861950589296	-0.01864175904387366	0.09134262297098406
9	2	0.75638912257402979	0.27742470241961426	7.09868747522915911	8.52950415911775472	0.34503184868707687	0.14507310238057924	0.15328158827548211	-0.00549803383081926	-0.01699626568110935	0.08680104431446767
10	2	0.79180931731009629	0.24016903505501236	7.11986964811255341	8.61335030211638042	0.26189756256920516	0.18049329711664575	0.00907502270048366	0.01568413905257504	-0.00721413613078337	0.00366675819659595
1	3	0.55793761326140034	0.31115967512638887	7.12333356472819723	8.93346432934304069	0.23286799624026669	-0.05337840693205020	0.26803823980657593	0.01914805566821887	0.02927676603853424	-0.02536280813234251
2	3	0.57838042415905944	0.27081172116016694	7.18011377532912665	8.71446596909866678	0.25886528432795197	-0.03293559603439111	0.12915585809954622	0.07592826626914828	0.00445690344751659	0.00063447995534277
3	3	0.58132953270531718	0.24298216846130588	7.17763553108936048	8.89475346309277803	0.23812236690374294	-0.02998648748813337	0.02072009437145961	0.07345002202938211	0.02493410795153395	-0.02010843746886626
4	3	0.60452753059081210	0.23624271139258773	7.11084227316374839	8.73401903195012608	0.17071987954872861	-0.00678848960263845	-0.00740825080927698	0.00665676410377003	0.00669813769049910	-0.08751092482388059
5	3	0.55650955197365337	0.23601502518685549	7.17837198545216904	8.52141314501202629	0.26183333167261669	-0.05480646821979718	-0.00837249641390247	0.07418647639219067	-0.01794530725684362	0.00360252730000749
6	3	0.53259336569325400	0.27438001482879215	6.91000393180513584	8.67746044375302006	0.27464738235942693	-0.07872265450019655	0.14224609548383049	-0.19418157725484253	0.00020141382409022	0.01641657798681773
7	3	0.59857166185667809	0.24580562699348010	7.04100643247043667	8.75695738655854150	0.21204008253759532	-0.01274435833677245	0.03227312398007087	-0.06317907658954169	0.00932101787853812	-0.04619072183501388
8	3	0.57165641246330090	0.29793715601032611	7.20231093233276543	8.80800452402972844	0.02630582980700097	-0.03965960773014965	0.22461461293554974	0.09812542327278706	0.01513341661251477	-0.23192497456560823
9	3	0.60132768392843861	0.27096464513906143	7.14011987587359087	8.78418077023760802	0.06786113583314700	-0.00998833626501194	0.12972038616857362	0.03593436681361251	0.01242496761004386	-0.19036966853946219
10	3	0.58124029483398154	0.24187972691571072	7.08822864353525528	8.72985609141965746	0.31970149160892442	-0.03007572535946901	0.01617264093814641	-0.01595686552472309	0.00622138890709234	0.06147068723631521
1	4	0.77167196703504193	0.32943866054514387	7.03611923639951975	8.94649396960083720	0.20801920687863418	0.16035594684159138	0.32512221195855995	-0.06806627266045862	0.03073422386325531	-0.05021159749397502
2	4	0.76421734749733572	0.29630944329888392	7.16184188405472089	8.41852052312688670	-0.03720235157047511	0.15290132730388517	0.21913635934809372	0.05765637499474252	-0.03009339346204554	-0.29543315594308428
3	4	0.74519984148136720	0.31632036469710240	7.10598522944437150	8.73673564884275322	0.06777806276921874	0.13388382128791665	0.28448754689995148	0.00179972038439313	0.00700912790977215	-0.19045274160339046
4	4	0.74505088440685474	0.21721065306588425	7.20949082392357088	8.71098928724001631	0.20518140493928666	0.13373486421340419	-0.09140033133725067	0.10530531486359251	0.00405786860410640	-0.05304939943332254
5	4	0.77117005224963053	0.31613921563098812	7.16094412900790278	8.67618647500402140	0.19629903714599584	0.15985403205617998	0.28391470690605369	0.05675861994792442	0.00005458949866144	-0.06193176722661337
6	4	0.73519800530138801	0.31175636080025981	7.09498037587253272	8.63008174310328613	0.04599545289590579	0.12388198510793746	0.26995402242238464	-0.00920513318744565	-0.00527351941435450	-0.21223535147670342
7	4	0.71794649022072288	0.30222376329899053	7.09454907226002618	8.67609873179089419	0.30616605501280664	0.10663047002727233	0.23889971563298085	-0.00963643679995219	0.00004447633926130	0.04793525064019744
8	4	0.73069927626410780	0.32043790721624266	7.13157739107672750	8.69412228490850580	0.03728197414170972	0.11938325607065725	0.29742055489751640	0.02739188201674914	0.00211970146950868	-0.22094883023089948
9	4	0.75748874565788094	0.35894766946353424	7.03605954873511230	8.65640896653770575	0.22792016267938489	0.14617272546443039	0.41090864489320222	-0.06812596032486606	-0.00222752885072985	-0.03031064169322431
10	4	0.73523021928033272	0.32913806061638906	7.13851571531454265	8.77015734392379009	0.28775713292574812	0.12391419908688217	0.32420933441530297	0.03433020625456429	0.01082725094243164	0.02952632855313891
1	5	0.61536013179950799	0.30911570343321576	7.03173577114445791	8.52060001593512872	0.37048678516308414	0.00404411160605744	0.26144768611957359	-0.07244973791552045	-0.01804073366801173	0.11225598079047494
2	5	0.64688798944061077	0.29447121111594948	7.12525390576165307	8.76195605021241164	0.39728253537912217	0.03557196924716022	0.21291327773027380	0.02106839670167471	0.00989167699019644	0.13905173100651297
3	5	0.62100576968902277	0.22139909833294605	7.24042456657679701	8.33819904220816710	0.40808590428994379	0.00968974949557222	-0.07230101776292286	0.13623905751681864	-0.03968024556457506	0.14985509991733459
4	5	0.65838642916257162	0.18771271583787386	7.12784738269176543	8.44447623859482377	0.49971557065104871	0.04707040896912107	-0.23735527862099159	0.02366187363178707	-0.02701496839530648	0.24148476627843951
5	5	0.64703493855658656	0.25568259121578407	7.01210801612063062	8.56979403222734781	0.46935230771336334	0.03571891836313601	0.07166883167255400	-0.09207749293934775	-0.01228379769328081	0.21112150334075414
6	5	0.65978908961734040	0.20682704598095425	7.00854226184154072	8.66878699994424906	0.47151288256617496	0.04847306942388985	-0.14038504810255326	-0.09564324721843764	-0.00079862316486246	0.21328207819356576
7	5	0.62232221829289558	0.22762177600664438	7.09473720765727300	8.56290715153142123	0.50204470249737743	0.01100619809944503	-0.04458259112860485	-0.00944830140270536	-0.01308774343341756	0.24381389812476822
8	5	0.59961693904998958	0.21410487984148777	7.05652538096619342	8.51663347726344178	0.51420841293833530	-0.01169908114346097	-0.10580197777604128	-0.04766012809378495	-0.01850636545558304	0.25597760856572610
9	5	0.60697372691781593	0.17962295660169317	7.04536820242582884	8.41385706007814882	0.51041374842825338	-0.00434229327563462	-0.28140799703706465	-0.05881730663414952	-0.03064749975451742	0.25218294405564418
10	5	0.72533605524370870	0.22943874062648670	6.91925925840384259	8.77443971754651386	0.44658650308424575	0.11402003505025815	-0.03663189696401803	-0.18492625065613577	0.01131542102610616	0.18835569871163654
