rhoS_pop	0.00210	nan	nan	0.00002	0.00006	0.00008	-0.00006	-0.00003	-0.00000	-0.00002
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
omega_rhoS	0.00002	nan	nan	0.00112	-0.00004	-0.00026	0.00002	-0.00001	-0.00001	0.00002
omega_deltaSC	0.00006	nan	nan	-0.00004	0.01663	-0.00341	0.00075	0.00003	0.00019	-0.00215
omega_rhoC	0.00008	nan	nan	-0.00026	-0.00341	0.04293	-0.00628	-0.00001	-0.00017	-0.00063
omega_deltaCB	-0.00006	nan	nan	0.00002	0.00075	-0.00628	0.00423	0.00002	0.00005	-0.00000
b1	-0.00003	nan	nan	-0.00001	0.00003	-0.00001	0.00002	0.00048	0.00001	-0.00001
b2	-0.00000	nan	nan	-0.00001	0.00019	-0.00017	0.00005	0.00001	0.00051	-0.00006
b3	-0.00002	nan	nan	0.00002	-0.00215	-0.00063	-0.00000	-0.00001	-0.00006	0.00281
