rhoS_pop	1.00000	nan	nan	0.01324	0.01062	0.00855	-0.01957	-0.02707	-0.00231	-0.00948
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
omega_rhoS	0.01324	nan	nan	1.00000	-0.00939	-0.03694	0.00822	-0.00795	-0.01460	0.01110
omega_deltaSC	0.01062	nan	nan	-0.00939	1.00000	-0.12744	0.08982	0.00921	0.06508	-0.31443
omega_rhoC	0.00855	nan	nan	-0.03694	-0.12744	1.00000	-0.46610	-0.00228	-0.03584	-0.05713
omega_deltaCB	-0.01957	nan	nan	0.00822	0.08982	-0.46610	1.00000	0.01745	0.03693	-0.00029
b1	-0.02707	nan	nan	-0.00795	0.00921	-0.00228	0.01745	1.00000	0.01230	-0.00466
b2	-0.00231	nan	nan	-0.01460	0.06508	-0.03584	0.03693	0.01230	1.00000	-0.04682
b3	-0.00948	nan	nan	0.01110	-0.31443	-0.05713	-0.00029	-0.00466	-0.04682	1.00000
