rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	1	0.59066302792457270	-0.22894335406699859	3.62727384825523336	0.00000000000000000	-0.00485277482189693	0.23265603462952839	-0.02271512150685318	-0.22894335406699859	0.00000000000000000	0.00000000000000000	-0.00485277482189693	-0.02336432648798237
2	1	0.61910571098489675	-0.27068568894511696	3.62727384825523336	0.00000000000000000	0.06546823866568026	0.22597705670685611	0.00572756155347087	-0.27068568894511696	0.00000000000000000	0.00000000000000000	0.06546823866568026	-0.03004330441065464
3	1	0.56297081772706292	-0.14431864893344737	3.62727384825523336	0.00000000000000000	0.08300272857556561	0.18371723223548680	-0.05040733170436296	-0.14431864893344737	0.00000000000000000	0.00000000000000000	0.08300272857556561	-0.07230312888202395
4	1	0.58251897929647045	-0.34198267305490587	3.62727384825523336	0.00000000000000000	-0.03894256086108035	0.13481799856936244	-0.03085917013495543	-0.34198267305490587	0.00000000000000000	0.00000000000000000	-0.03894256086108035	-0.12120236254814831
5	1	0.63624147159838629	-0.36446757621796738	3.62727384825523336	0.00000000000000000	0.04018192329055811	0.18501008071261224	0.02286332216696041	-0.36446757621796738	0.00000000000000000	0.00000000000000000	0.04018192329055811	-0.07101028040489851
6	1	0.60335297720139858	-0.41569115085063330	3.62727384825523336	0.00000000000000000	0.01371172010769445	0.27819012897828527	-0.01002517223002730	-0.41569115085063330	0.00000000000000000	0.00000000000000000	0.01371172010769445	0.02216976786077451
7	1	0.67074940976471187	-0.48815126041227308	3.62727384825523336	0.00000000000000000	0.04289656258376744	0.15724368126605853	0.05737126033328599	-0.48815126041227308	0.00000000000000000	0.00000000000000000	0.04289656258376744	-0.09877667985145222
8	1	0.56418056089170299	-0.35086310195169224	3.62727384825523336	0.00000000000000000	0.06647528892600833	0.22006700293424691	-0.04919758853972289	-0.35086310195169224	0.00000000000000000	0.00000000000000000	0.06647528892600833	-0.03595335818326384
9	1	0.58919400562445567	-0.25588836518712244	3.62727384825523336	0.00000000000000000	0.03611316869353351	0.20725971595009746	-0.02418414380697020	-0.25588836518712244	0.00000000000000000	0.00000000000000000	0.03611316869353351	-0.04876064516741330
10	1	0.56435508703881831	-0.38985898271138469	3.62727384825523336	0.00000000000000000	0.07316793203702113	0.25745778988486995	-0.04902306239260756	-0.38985898271138469	0.00000000000000000	0.00000000000000000	0.07316793203702113	0.00143742876735919
1	2	0.78125267560469791	0.01120052673422124	3.62727384825523336	0.00000000000000000	0.00504632403437791	0.33262644918002737	0.16787452617327203	0.01120052673422124	0.00000000000000000	0.00000000000000000	0.00504632403437791	0.07660608806251662
2	2	0.72703787622549698	0.03970250911353718	3.62727384825523336	0.00000000000000000	0.03748832699676629	0.40700403567335097	0.11365972679407110	0.03970250911353718	0.00000000000000000	0.00000000000000000	0.03748832699676629	0.15098367455584022
