parameter	value	se_sa	rse_sa
rhoS_pop	0.61218434597798821	0.04574467249721290	7.47236887021898699
deltaSC_pop	0.24059310288278971	0.04030079114059885	16.75060118420446997
rhoC_pop	8.01235725520371567	0.57944150722101906	7.23184811616699008
deltaCB_pop	10.16535470768456761	nan	nan
rhoB_pop	0.29809044089237990	0.13632432886841914	45.73253958104498196
omega_rhoS	0.11754303472887437	0.03334890560345678	28.37165611759098738
omega_deltaSC	0.12786798313240152	0.16907717371936745	132.22791943491881739
omega_rhoC	0.14650513456343311	0.26943120163082196	183.90563746021123848
omega_deltaCB	0.01349743752707405	0.01567319526457756	116.11978372294176154
omega_rhoB	0.12283363048912033	0.05392842028296470	43.90362807662945244
b1	0.16382806868263902	0.02154801037629618	13.15281962948492200
b2	0.17823994687198219	0.02369059567280333	13.29140638143182152
b3	0.30523785716828700	0.05153429633907837	16.88332398122750888
