rhoS_pop	1.00000	nan	nan	0.00146	0.01377	-0.00574	0.01690	-0.02921	-0.00891	-0.00548
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
omega_rhoS	0.00146	nan	nan	1.00000	-0.01617	-0.02949	-0.00334	0.00151	-0.01210	0.00750
omega_deltaSC	0.01377	nan	nan	-0.01617	1.00000	0.18745	-0.06980	0.00920	0.04451	-0.35453
omega_rhoC	-0.00574	nan	nan	-0.02949	0.18745	1.00000	-0.31023	0.02769	0.02271	-0.11593
omega_deltaCB	0.01690	nan	nan	-0.00334	-0.06980	-0.31023	1.00000	-0.02057	-0.01274	-0.06132
b1	-0.02921	nan	nan	0.00151	0.00920	0.02769	-0.02057	1.00000	0.01144	0.00026
b2	-0.00891	nan	nan	-0.01210	0.04451	0.02271	-0.01274	0.01144	1.00000	-0.00994
b3	-0.00548	nan	nan	0.00750	-0.35453	-0.11593	-0.06132	0.00026	-0.00994	1.00000
