rhoS_pop	1.00000	-0.04229	0.05086	0.06813	0.04213	-0.00903	0.00694	0.07858	0.00105	nan	-0.01700	0.00712	0.00552
deltaSC_pop	-0.04229	1.00000	-0.68579	-0.62651	-0.54468	0.00994	-0.26585	-0.22087	-0.20493	nan	-0.06063	-0.16321	0.05928
rhoC_pop	0.05086	-0.68579	1.00000	0.92210	0.55070	-0.01116	0.13587	0.37522	0.17986	nan	0.09135	0.13811	0.02723
deltaCB_pop	0.06813	-0.62651	0.92210	1.00000	0.71988	-0.02523	0.07161	0.43842	0.22359	nan	0.08487	0.17033	0.06801
rhoB_pop	0.04213	-0.54468	0.55070	0.71988	1.00000	-0.03883	0.09952	0.36767	0.25755	nan	0.06491	0.16814	0.02341
omega_rhoS	-0.00903	0.00994	-0.01116	-0.02523	-0.03883	1.00000	0.01643	-0.08991	-0.01745	nan	-0.00744	-0.02149	-0.01407
omega_deltaSC	0.00694	-0.26585	0.13587	0.07161	0.09952	0.01643	1.00000	-0.19600	0.18673	nan	0.00113	0.09215	-0.50011
omega_rhoC	0.07858	-0.22087	0.37522	0.43842	0.36767	-0.08991	-0.19600	1.00000	-0.22355	nan	0.08523	0.09837	0.20891
omega_deltaCB	0.00105	-0.20493	0.17986	0.22359	0.25755	-0.01745	0.18673	-0.22355	1.00000	nan	0.00193	0.03886	-0.17427
omega_rhoB	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
b1	-0.01700	-0.06063	0.09135	0.08487	0.06491	-0.00744	0.00113	0.08523	0.00193	nan	1.00000	0.02269	0.01356
b2	0.00712	-0.16321	0.13811	0.17033	0.16814	-0.02149	0.09215	0.09837	0.03886	nan	0.02269	1.00000	-0.02183
b3	0.00552	0.05928	0.02723	0.06801	0.02341	-0.01407	-0.50011	0.20891	-0.17427	nan	0.01356	-0.02183	1.00000
