parameter	value	se_sa	rse_sa
rhoS_pop	0.61203108015107366	0.04599706083313276	7.51547794301211969
deltaSC_pop	0.27359436257273756	0.04414313588419134	16.13451953800966265
rhoC_pop	5.61346596639952988	0.26177629664674190	4.66336303121197826
deltaCB_pop	6.80386583583671101	0.41267643146692901	6.06532288296040178
rhoB_pop	0.25861587748866349	0.09262736097462250	35.81657935084934508
omega_rhoS	0.11762556820868451	0.03326023457966975	28.27636464264415395
omega_deltaSC	0.22439744489278865	0.15411247531512418	68.67835566878007114
omega_rhoC	0.12349365269105210	0.53067317562980743	429.71696444788864255
omega_deltaCB	0.02205771552282203	0.02526252705287096	114.52920873303071403
omega_rhoB	0.13089627365835757	0.07129718341652494	54.46845920351584169
b1	0.16414660443084086	0.02177627445933789	13.26635694648973463
b2	0.17627499826870369	0.02337007004814654	13.25773381232573911
b3	0.28261232309619178	0.04890027158073687	17.30295092761855713
