rhoS_pop	0.00214	nan	-0.00014	-0.00001	-0.00001	-0.00002	0.00003	-0.00002	-0.00001	0.00001
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	-0.00014	nan	0.00495	-0.00001	-0.00010	0.00415	-0.00655	0.00005	0.00007	0.00007
omega_rhoS	-0.00001	nan	-0.00001	0.00110	-0.00012	-0.00002	-0.00004	0.00000	-0.00001	0.00002
omega_deltaSC	-0.00001	nan	-0.00010	-0.00012	0.02635	-0.01085	0.01527	0.00003	-0.00001	-0.00360
omega_deltaCB	-0.00002	nan	0.00415	-0.00002	-0.01085	0.02977	-0.04237	0.00017	0.00056	0.00218
omega_rhoB	0.00003	nan	-0.00655	-0.00004	0.01527	-0.04237	0.06468	-0.00026	-0.00084	-0.00334
b1	-0.00002	nan	0.00005	0.00000	0.00003	0.00017	-0.00026	0.00046	0.00001	0.00000
b2	-0.00001	nan	0.00007	-0.00001	-0.00001	0.00056	-0.00084	0.00001	0.00054	0.00002
b3	0.00001	nan	0.00007	0.00002	-0.00360	0.00218	-0.00334	0.00000	0.00002	0.00246
