rhoS_pop	0.00218	nan	-0.00013	-0.00002	0.00048	0.00200	-0.00076	0.00004	-0.00001	0.00002	-0.00002
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	-0.00013	nan	0.00396	0.00002	0.00147	-0.00950	0.00270	0.00328	-0.00000	-0.00013	-0.00044
omega_rhoS	-0.00002	nan	0.00002	0.00113	-0.00010	-0.00102	0.00010	0.00039	0.00001	-0.00003	-0.00001
omega_deltaSC	0.00048	nan	0.00147	-0.00010	0.03383	0.01961	-0.00785	0.00296	-0.00002	0.00053	-0.00355
omega_rhoC	0.00200	nan	-0.00950	-0.00102	0.01961	0.20974	-0.05371	-0.04756	0.00028	0.00332	0.00145
omega_deltaCB	-0.00076	nan	0.00270	0.00010	-0.00785	-0.05371	0.01912	0.00538	-0.00012	-0.00087	-0.00018
omega_rhoB	0.00004	nan	0.00328	0.00039	0.00296	-0.04756	0.00538	0.03001	0.00008	-0.00078	-0.00166
b1	-0.00001	nan	-0.00000	0.00001	-0.00002	0.00028	-0.00012	0.00008	0.00047	0.00001	0.00000
b2	0.00002	nan	-0.00013	-0.00003	0.00053	0.00332	-0.00087	-0.00078	0.00001	0.00060	0.00001
b3	-0.00002	nan	-0.00044	-0.00001	-0.00355	0.00145	-0.00018	-0.00166	0.00000	0.00001	0.00236
