parameter	value	se_sa	rse_sa
rhoS_pop	0.61363042131028001	0.08843137704561971	14.41117877708750505
deltaSC_pop	0.36462194666711994	0.06384530971458775	17.51000187952895359
rhoC_pop	3.68220859504574083	nan	nan
deltaCB_pop	4.35398035145360218	5.81900581992819443	133.64795773562653380
rhoB_pop	0.27645717059905262	1.86252219648167539	673.71093773613915801
omega_rhoS	0.11920101034589972	0.04189375337663456	35.14546836060070945
omega_deltaSC	0.25880914795675247	0.16227368282932819	62.70013409898650281
omega_rhoC	0.07245669936858244	nan	nan
omega_deltaCB	0.02345987191768394	0.60883874914316205	2595.23475353768844798
omega_rhoB	0.13806261458399557	0.27162804117346490	196.74264607542238537
b1	0.16364182613193823	0.02331257460223611	14.24609780597294062
b2	0.17808139206340487	0.07993441378073016	44.88644931092517254
b3	0.27061313268416282	0.04850465857281860	17.92398546652545832
