rhoS_pop	0.00213	nan	-0.00008	-0.00001	0.00008	0.00001	0.00003	-0.00003	-0.00001	-0.00001
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	-0.00008	nan	0.00388	0.00001	0.00112	0.00046	-0.00098	0.00003	-0.00000	-0.00037
omega_rhoS	-0.00001	nan	0.00001	0.00112	-0.00002	-0.00006	0.00001	0.00000	-0.00001	0.00002
omega_deltaSC	0.00008	nan	0.00112	-0.00002	0.02190	0.00009	0.00013	0.00000	0.00022	-0.00357
omega_deltaCB	0.00001	nan	0.00046	-0.00006	0.00009	0.00146	-0.00033	0.00001	-0.00000	-0.00026
omega_rhoB	0.00003	nan	-0.00098	0.00001	0.00013	-0.00033	0.00143	-0.00000	0.00002	0.00007
b1	-0.00003	nan	0.00003	0.00000	0.00000	0.00001	-0.00000	0.00047	0.00000	-0.00000
b2	-0.00001	nan	-0.00000	-0.00001	0.00022	-0.00000	0.00002	0.00000	0.00054	-0.00003
b3	-0.00001	nan	-0.00037	0.00002	-0.00357	-0.00026	0.00007	-0.00000	-0.00003	0.00271
