rhoS_pop	1.00000	nan	nan	-0.32215	-0.06228	0.01413	0.05365	-0.02777	nan	-0.01389	0.02515	0.02051	-0.04864
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
S0_pop	-0.32215	nan	nan	1.00000	0.06375	-0.02713	-0.14132	0.07234	nan	0.12463	-0.18213	-0.04353	0.13078
T0_pop	-0.06228	nan	nan	0.06375	1.00000	0.01239	-0.21816	-0.34853	nan	-0.81476	0.08182	-0.13756	0.17047
omega_rhoS	0.01413	nan	nan	-0.02713	0.01239	1.00000	-0.00935	-0.01567	nan	-0.02621	-0.00160	-0.01705	0.00414
omega_deltaSC	0.05365	nan	nan	-0.14132	-0.21816	-0.00935	1.00000	0.08249	nan	0.06731	0.02771	0.09600	-0.41038
omega_deltaCB	-0.02777	nan	nan	0.07234	-0.34853	-0.01567	0.08249	1.00000	nan	0.31034	-0.03372	0.06413	-0.09419
omega_S0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
omega_T0	-0.01389	nan	nan	0.12463	-0.81476	-0.02621	0.06731	0.31034	nan	1.00000	-0.10978	0.08153	-0.09327
b1	0.02515	nan	nan	-0.18213	0.08182	-0.00160	0.02771	-0.03372	nan	-0.10978	1.00000	0.00349	-0.02351
b2	0.02051	nan	nan	-0.04353	-0.13756	-0.01705	0.09600	0.06413	nan	0.08153	0.00349	1.00000	-0.07491
b3	-0.04864	nan	nan	0.13078	0.17047	0.00414	-0.41038	-0.09419	nan	-0.09327	-0.02351	-0.07491	1.00000
