rhoS_pop	1.00000	nan	0.01855	-0.00368	0.05604	-0.01893	0.00980	0.01340	-0.00585	0.00911	0.00807
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	0.01855	nan	1.00000	0.03927	0.34066	-0.72775	0.02772	0.48766	0.02377	0.46997	0.29942
omega_rhoS	-0.00368	nan	0.03927	1.00000	0.01805	-0.04909	0.00003	0.03604	-0.01140	0.02373	0.01448
omega_deltaSC	0.05604	nan	0.34066	0.01805	1.00000	-0.14020	0.15101	0.04198	0.04335	0.19674	0.20074
omega_rhoC	-0.01893	nan	-0.72775	-0.04909	-0.14020	1.00000	0.03370	-0.66313	-0.00884	-0.51746	-0.20059
omega_deltaCB	0.00980	nan	0.02772	0.00003	0.15101	0.03370	1.00000	0.02646	0.00091	0.11329	-0.07458
omega_rhoB	0.01340	nan	0.48766	0.03604	0.04198	-0.66313	0.02646	1.00000	0.01109	0.35334	0.03103
b1	-0.00585	nan	0.02377	-0.01140	0.04335	-0.00884	0.00091	0.01109	1.00000	0.01215	0.01550
b2	0.00911	nan	0.46997	0.02373	0.19674	-0.51746	0.11329	0.35334	0.01215	1.00000	0.12519
b3	0.00807	nan	0.29942	0.01448	0.20074	-0.20059	-0.07458	0.03103	0.01550	0.12519	1.00000
