parameter	value	se_sa	rse_sa
rhoS_pop	0.61181956586645125	0.04591192606522454	7.50416113289947528
deltaSC_pop	0.26306774628038782	0.04483806261078790	17.04430255885408130
rhoC_pop	5.87569845337871310	nan	nan
deltaCB_pop	7.06384867049254783	0.73029821342288137	10.33853140814749594
rhoB_pop	0.24066771152592442	0.16677594116150607	69.29718162194814113
omega_rhoS	0.11744924368840071	0.03339291239970094	28.43178155177751876
omega_deltaSC	0.22781099530335888	0.19044113667842857	83.59611283240843704
omega_rhoC	0.13890039931695614	0.16999454229574670	122.38592770913278684
omega_deltaCB	0.04445188325980898	0.08446311377161282	190.01020334267784051
omega_rhoB	0.10308868561590011	nan	nan
b1	0.16412160780452298	0.02157851297149942	13.14788056256462134
b2	0.17665711777578097	0.02325749727531982	13.16533268975836002
b3	0.28381265240304376	0.05207857185629341	18.34963008708165688
