rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	S0	T0	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
1	1	0.59408012655629527	-0.35994903427684133	3.06301442453634332	0.00000000000000000	-0.20154608202576535	-0.21043415389268944	23169.52487498038317426	25338.24671219438823755	-0.04065405126908894	-0.35994903427684133	0.00000000000000000	0.00000000000000000	-0.20154608202576535	0.00000000000000000	-0.00881517317034941	0.02243635263690713
2	1	0.60469060394724805	-0.31049316859507137	3.06301442453634332	0.00000000000000000	-0.14400921860009105	-0.21043415389268944	23193.41390581506493618	25275.99860802124021575	-0.03004357387813616	-0.31049316859507137	0.00000000000000000	0.00000000000000000	-0.14400921860009105	0.00000000000000000	-0.00778465036152731	0.01997664449886827
3	1	0.59261237804880396	-0.27788312548439559	3.06301442453634332	0.00000000000000000	-0.12223890276672329	-0.21043415389268944	22975.83215524526895024	24449.94213208545261296	-0.04212179977658026	-0.27788312548439559	0.00000000000000000	0.00000000000000000	-0.12223890276672329	0.00000000000000000	-0.01721011774298020	-0.01325078020896520
4	1	0.67349566814682493	-0.38522067964089446	3.06301442453634332	0.00000000000000000	-0.02468687887695899	-0.21043415389268944	22551.59545778171741404	25045.27194370568031445	0.03876149032144072	-0.38522067964089446	0.00000000000000000	0.00000000000000000	-0.02468687887695899	0.00000000000000000	-0.03584718990729918	0.01080643561291694
5	1	0.60099408268880428	-0.30601229815219361	3.06301442453634332	0.00000000000000000	-0.13100432806538501	-0.21043415389268944	23719.14787118031745194	25128.18334432460324024	-0.03374009513657994	-0.30601229815219361	0.00000000000000000	0.00000000000000000	-0.13100432806538501	0.00000000000000000	0.01462964363648922	0.01411142928388998
6	1	0.61950586386473550	-0.37657596704853818	3.06301442453634332	0.00000000000000000	-0.14085125274281027	-0.21043415389268944	23128.16759948437902494	24696.58422632417205023	-0.01522831396064872	-0.37657596704853818	0.00000000000000000	0.00000000000000000	-0.14085125274281027	0.00000000000000000	-0.01060175406828101	-0.00321368570246605
7	1	0.61529899999328164	-0.34407752687847426	3.06301442453634332	0.00000000000000000	-0.03119123127542628	-0.21043415389268944	23748.60120182566242875	24405.74380157075574971	-0.01943517783210258	-0.34407752687847426	0.00000000000000000	0.00000000000000000	-0.03119123127542628	0.00000000000000000	0.01587062661969263	-0.01506012304093218
8	1	0.61348504740734766	-0.61917093270730417	3.06301442453634332	0.00000000000000000	-0.21061050312153298	-0.21043415389268944	23551.94076980100726360	24475.06576579578540986	-0.02124913041803655	-0.61917093270730417	0.00000000000000000	0.00000000000000000	-0.21061050312153298	0.00000000000000000	0.00755522231288097	-0.01222375386811692
9	1	0.61754191241946965	-0.46336091243438421	3.06301442453634332	0.00000000000000000	-0.15703369041021567	-0.21043415389268944	22921.72436067673697835	25552.35572707400569925	-0.01719226540591456	-0.46336091243438421	0.00000000000000000	0.00000000000000000	-0.15703369041021567	0.00000000000000000	-0.01956788245820817	0.03085088372657729
10	1	0.62579714785432927	-0.16638344715101575	3.06301442453634332	0.00000000000000000	-0.17930866161207051	-0.21043415389268944	23022.62473266004963079	24728.45754582163499435	-0.00893702997105494	-0.16638344715101575	0.00000000000000000	0.00000000000000000	-0.17930866161207051	0.00000000000000000	-0.01517558890347814	-0.00192392153543430
1	2	0.77131616226130884	0.31494014116130536	3.06301442453634332	0.00000000000000000	-0.20216646075146033	-0.21043415389268944	23431.56156958156861947	24815.42576730814835173	0.13658198443592462	0.31494014116130536	0.00000000000000000	0.00000000000000000	-0.20216646075146033	0.00000000000000000	0.00243089323383394	0.00158683721004138
2	2	0.76400522013764971	-0.21225049564835319	3.06301442453634332	0.00000000000000000	-0.30547589746377363	-0.21043415389268944	23258.91846714131315821	25171.17314488810734474	0.12927104231226549	-0.21225049564835319	0.00000000000000000	0.00000000000000000	-0.30547589746377363	0.00000000000000000	-0.00496435689513142	0.01582078757519945
3	2	0.73793307765559135	0.46391283212960654	3.06301442453634332	0.00000000000000000	-0.20059424107850649	-0.21043415389268944	23699.85460344249077025	24973.29272087394929258	0.10319889983020714	0.46391283212960654	0.00000000000000000	0.00000000000000000	-0.20059424107850649	0.00000000000000000	0.01381590788518317	0.00792833333225751
4	2	0.73870985013211055	-0.19307048461964094	3.06301442453634332	0.00000000000000000	-0.32596085712970729	-0.21043415389268944	23240.22013356874231249	23810.88330792505075806	0.10397567230672633	-0.19307048461964094	0.00000000000000000	0.00000000000000000	-0.32596085712970729	0.00000000000000000	-0.00576860123784861	-0.03973587133963541
5	2	0.80671533400749706	0.22407707978761024	3.06301442453634332	0.00000000000000000	-0.19137053759085332	-0.21043415389268944	23474.48182215238921344	24539.29880616272203042	0.17198115618211285	0.22407707978761024	0.00000000000000000	0.00000000000000000	-0.19137053759085332	0.00000000000000000	0.00426094588572923	-0.00960276397264082
6	2	0.73105485268665704	0.07492482425404880	3.06301442453634332	0.00000000000000000	-0.23898876581535725	-0.21043415389268944	23583.42971043085708516	25664.28019372469861992	0.09632067486127283	0.07492482425404880	0.00000000000000000	0.00000000000000000	-0.23898876581535725	0.00000000000000000	0.00889132914702628	0.03522152005626999
7	2	0.72520508633657632	-0.20626844604690575	3.06301442453634332	0.00000000000000000	-0.27344997730422071	-0.21043415389268944	23890.51408346707103192	25165.01061402611230733	0.09047090851119211	-0.20626844604690575	0.00000000000000000	0.00000000000000000	-0.27344997730422071	0.00000000000000000	0.02182847451712000	0.01557593266437429
8	2	0.73470753210343742	0.54836192949748119	3.06301442453634332	0.00000000000000000	-0.21039005284074166	-0.21043415389268944	23179.51452225427419762	24900.81283103617533925	0.09997335427805321	0.54836192949748119	0.00000000000000000	0.00000000000000000	-0.21039005284074166	0.00000000000000000	-0.00838411148887808	0.00502181741340380
9	2	0.75939780166974091	0.53996777687532194	3.06301442453634332	0.00000000000000000	-0.21966052960116425	-0.21043415389268944	23069.85471572645474225	24586.80286724696634337	0.12466362384435670	0.53996777687532194	0.00000000000000000	0.00000000000000000	-0.21966052960116425	0.00000000000000000	-0.01312623073652297	-0.00766879916483454
10	2	0.80976752479786795	-0.14376384349480487	3.06301442453634332	0.00000000000000000	-0.24921940752284949	-0.21043415389268944	23031.19716016235179268	24458.33919265450094827	0.17503334697248374	-0.14376384349480487	0.00000000000000000	0.00000000000000000	-0.24921940752284949	0.00000000000000000	-0.01480331024129633	-0.01290740029766546
1	3	0.63480929633705341	0.16793573436536399	3.06301442453634332	0.00000000000000000	-0.16310379049085166	-0.21043415389268944	23520.02648171986948000	24298.20811813777254429	0.00007511851166919	0.16793573436536399	0.00000000000000000	0.00000000000000000	-0.16310379049085166	0.00000000000000000	0.00619924359201640	-0.01947602170792884
2	3	0.58311122563963880	0.09197654646769590	3.06301442453634332	0.00000000000000000	-0.18318793272469847	-0.21043415389268944	23653.23430603138695005	23922.80170534606077126	-0.05162295218574542	0.09197654646769590	0.00000000000000000	0.00000000000000000	-0.18318793272469847	0.00000000000000000	0.01184685735236179	-0.03504657896779051
3	3	0.61699302345507812	0.06399318230392162	3.06301442453634332	0.00000000000000000	-0.13889496704236895	-0.21043415389268944	23183.56279337248633965	25385.93244896101168706	-0.01774115437030610	0.06399318230392162	0.00000000000000000	0.00000000000000000	-0.13889496704236895	0.00000000000000000	-0.00820947807958383	0.02431655066487792
4	3	0.56938552875538040	0.52846465927142550	3.06301442453634332	0.00000000000000000	-0.18008620724565055	-0.21043415389268944	23268.96412562808109215	24451.30531294786851504	-0.06534864907000382	0.52846465927142550	0.00000000000000000	0.00000000000000000	-0.18008620724565055	0.00000000000000000	-0.00453254448145302	-0.01319502781269755
5	3	0.68285036375251607	0.21451436717314198	3.06301442453634332	0.00000000000000000	-0.13697394218356984	-0.21043415389268944	22919.69100006008739001	24201.61514550396896084	0.04811618592713185	0.21451436717314198	0.00000000000000000	0.00000000000000000	-0.13697394218356984	0.00000000000000000	-0.01965659527835051	-0.02345925685590089
6	3	0.56105148657048232	0.54953471844313317	3.06301442453634332	0.00000000000000000	-0.12471366395702096	-0.21043415389268944	24073.59080712274953839	25204.90362423276383197	-0.07368269125490190	0.54953471844313317	0.00000000000000000	0.00000000000000000	-0.12471366395702096	0.00000000000000000	0.02946241715695486	0.01715993450956788
7	3	0.59693515497116467	0.17209446154472369	3.06301442453634332	0.00000000000000000	-0.21622520864353426	-0.21043415389268944	22907.39207635496859439	24771.07548090002092067	-0.03779902285421954	0.17209446154472369	0.00000000000000000	0.00000000000000000	-0.21622520864353426	0.00000000000000000	-0.02019334879503809	-0.00020196809454021
8	3	0.60541856161980134	0.18191095766248189	3.06301442453634332	0.00000000000000000	-0.10166102626728588	-0.21043415389268944	23642.46890042113227537	24298.39874716961639933	-0.02931561620558287	0.18191095766248189	0.00000000000000000	0.00000000000000000	-0.10166102626728588	0.00000000000000000	0.01139161913551234	-0.01946817634405917
9	3	0.59610143182656750	0.39221701241971901	3.06301442453634332	0.00000000000000000	-0.13085029521412239	-0.21043415389268944	23603.37273911074953503	24636.00343983656057389	-0.03863274599881672	0.39221701241971901	0.00000000000000000	0.00000000000000000	-0.13085029521412239	0.00000000000000000	0.00973660913346563	-0.00566970188996407
10	3	0.65188155314275886	0.10229669203193734	3.06301442453634332	0.00000000000000000	-0.15832203407656886	-0.21043415389268944	23476.47817788839165587	24715.26718557111234986	0.01714737531737465	0.10229669203193734	0.00000000000000000	0.00000000000000000	-0.15832203407656886	0.00000000000000000	0.00434598592483404	-0.00245747197626756
1	4	0.77430559333425897	0.33876144890589288	3.06301442453634332	0.00000000000000000	-0.17833596193551218	-0.21043415389268944	23346.10937533743708627	24394.04468550679303007	0.13957141550887475	0.33876144890589288	0.00000000000000000	0.00000000000000000	-0.17833596193551218	0.00000000000000000	-0.00122265717055114	-0.01553959709812780
2	4	0.81626149137125614	0.38357844926369022	3.06301442453634332	0.00000000000000000	-0.16808100898202713	-0.21043415389268944	22334.53647605859077885	25034.09028013235729304	0.18152731354587193	0.38357844926369022	0.00000000000000000	0.00000000000000000	-0.16808100898202713	0.00000000000000000	-0.04551880402710573	0.01035987785888004
3	4	0.72909477993880578	0.50556189635022397	3.06301442453634332	0.00000000000000000	-0.14372356941603870	-0.21043415389268944	23735.01291705821495270	24868.01944534214999294	0.09436060211342157	0.50556189635022397	0.00000000000000000	0.00000000000000000	-0.14372356941603870	0.00000000000000000	0.01529829086174672	0.00370398900795266
4	4	0.78350730915474764	0.53007392050430235	3.06301442453634332	0.00000000000000000	-0.18265927411082170	-0.21043415389268944	22865.94468875211532577	24862.16708491114695789	0.14877313132936343	0.53007392050430235	0.00000000000000000	0.00000000000000000	-0.18265927411082170	0.00000000000000000	-0.02200433317414685	0.00346862449933738
5	4	0.81626875548216637	0.68676153672356610	3.06301442453634332	0.00000000000000000	-0.14971173463721649	-0.21043415389268944	22363.70155600047655753	25360.48154607042670250	0.18153457765678216	0.68676153672356610	0.00000000000000000	0.00000000000000000	-0.14971173463721649	0.00000000000000000	-0.04421382712578392	0.02331348845729053
6	4	0.74840840795130492	0.59577056342189827	3.06301442453634332	0.00000000000000000	-0.19420748350798062	-0.21043415389268944	23251.19009813704906264	24339.28142883034161059	0.11367423012592071	0.59577056342189827	0.00000000000000000	0.00000000000000000	-0.19420748350798062	0.00000000000000000	-0.00529668762123769	-0.01778706445134048
7	4	0.78506664563882644	0.35316330641309035	3.06301442453634332	0.00000000000000000	-0.13091455052614720	-0.21043415389268944	22904.98246212698722957	24256.36885326612537028	0.15033246781344223	0.35316330641309035	0.00000000000000000	0.00000000000000000	-0.13091455052614720	0.00000000000000000	-0.02029854370163164	-0.02119941331534747
8	4	0.77030367417682966	0.65769609597095036	3.06301442453634332	0.00000000000000000	-0.22894085835825570	-0.21043415389268944	23177.65749987250092090	24437.40380965850272332	0.13556949635144544	0.65769609597095036	0.00000000000000000	0.00000000000000000	-0.22894085835825570	0.00000000000000000	-0.00846422950737491	-0.01376372778099366
9	4	0.77843750730767958	0.63945986096662499	3.06301442453634332	0.00000000000000000	-0.18897683821742745	-0.21043415389268944	23094.03201102519960841	24344.23866858235851396	0.14370332948229536	0.63945986096662499	0.00000000000000000	0.00000000000000000	-0.18897683821742745	0.00000000000000000	-0.01207877571383875	-0.01758341279430198
10	4	0.70424962919375567	0.41519709307553576	3.06301442453634332	0.00000000000000000	-0.21246336137197896	-0.21043415389268944	23994.93234697865773342	25148.91398196003137855	0.06951545136837145	0.41519709307553576	0.00000000000000000	0.00000000000000000	-0.21246336137197896	0.00000000000000000	0.02618965048171695	0.01493608464041252
1	5	0.62875764413947022	-0.02225351107549906	3.06301442453634332	0.00000000000000000	-0.30617070323612927	-0.21043415389268944	23596.14778434161780751	24728.27984099405875895	-0.00597653368591400	-0.02225351107549906	0.00000000000000000	0.00000000000000000	-0.30617070323612927	0.00000000000000000	0.00943046386989366	-0.00193110780921479
2	5	0.72225042986446641	0.05453850605294858	3.06301442453634332	0.00000000000000000	-0.29755866661816066	-0.21043415389268944	23476.64932945768305217	24439.37987497114590951	0.08751625203908220	0.05453850605294858	0.00000000000000000	0.00000000000000000	-0.29755866661816066	0.00000000000000000	0.00435327624087378	-0.01368286872420832
3	5	0.62774569967870231	0.23187893957654365	3.06301442453634332	0.00000000000000000	-0.33130415565948057	-0.21043415389268944	23412.90983247134499834	24923.03920302305050427	-0.00698847814668191	0.23187893957654365	0.00000000000000000	0.00000000000000000	-0.33130415565948057	0.00000000000000000	0.00163456711305088	0.00591401552952142
4	5	0.71706778855358255	-0.00219708641153521	3.06301442453634332	0.00000000000000000	-0.26795984962286928	-0.21043415389268944	23233.50217554979099077	25212.93089962000522064	0.08233361072819834	-0.00219708641153521	0.00000000000000000	0.00000000000000000	-0.26795984962286928	0.00000000000000000	-0.00605770904897085	0.01747836450684481
5	5	0.68390205102620816	-0.04574691872649539	3.06301442453634332	0.00000000000000000	-0.27036094247275960	-0.21043415389268944	23094.05140298159312806	24749.40709105550922686	0.04916787320082394	-0.04574691872649539	0.00000000000000000	0.00000000000000000	-0.27036094247275960	0.00000000000000000	-0.01207793601862051	-0.00107709653037169
