rhoS_pop	1.00000	nan	-0.03601	-0.00157	0.00267	nan	-0.01133	0.02834	-0.02220	-0.00858	0.00014
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	-0.03601	nan	1.00000	-0.00057	-0.00834	nan	0.08132	0.02510	0.00892	-0.00537	-0.00758
omega_rhoS	-0.00157	nan	-0.00057	1.00000	-0.01362	nan	-0.04819	0.01345	-0.00488	-0.01359	0.01132
omega_deltaSC	0.00267	nan	-0.00834	-0.01362	1.00000	nan	0.10908	-0.26367	0.00053	0.06208	-0.42821
omega_rhoC	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
omega_deltaCB	-0.01133	nan	0.08132	-0.04819	0.10908	nan	1.00000	-0.35228	0.04974	-0.00756	-0.14769
omega_rhoB	0.02834	nan	0.02510	0.01345	-0.26367	nan	-0.35228	1.00000	-0.04966	0.00190	0.12541
b1	-0.02220	nan	0.00892	-0.00488	0.00053	nan	0.04974	-0.04966	1.00000	0.00665	-0.00426
b2	-0.00858	nan	-0.00537	-0.01359	0.06208	nan	-0.00756	0.00190	0.00665	1.00000	-0.02118
b3	0.00014	nan	-0.00758	0.01132	-0.42821	nan	-0.14769	0.12541	-0.00426	-0.02118	1.00000
