rhoS_pop	0.00214	nan	-0.00008	-0.00000	0.00002	nan	-0.00002	0.00010	-0.00002	-0.00001	0.00000
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	-0.00008	nan	0.00259	-0.00000	-0.00006	nan	0.00017	0.00010	0.00001	-0.00001	-0.00002
omega_rhoS	-0.00000	nan	-0.00000	0.00114	-0.00007	nan	-0.00007	0.00004	-0.00000	-0.00001	0.00002
omega_deltaSC	0.00002	nan	-0.00006	-0.00007	0.02309	nan	0.00069	-0.00317	0.00000	0.00022	-0.00322
omega_rhoC	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
omega_deltaCB	-0.00002	nan	0.00017	-0.00007	0.00069	nan	0.00173	-0.00116	0.00004	-0.00001	-0.00030
omega_rhoB	0.00010	nan	0.00010	0.00004	-0.00317	nan	-0.00116	0.00628	-0.00008	0.00000	0.00049
b1	-0.00002	nan	0.00001	-0.00000	0.00000	nan	0.00004	-0.00008	0.00046	0.00000	-0.00000
b2	-0.00001	nan	-0.00001	-0.00001	0.00022	nan	-0.00001	0.00000	0.00000	0.00054	-0.00002
b3	0.00000	nan	-0.00002	0.00002	-0.00322	nan	-0.00030	0.00049	-0.00000	-0.00002	0.00245
