rhoS_pop	1.00000	nan	nan	-0.00130	0.00986	-0.00173	0.00083	-0.03665	-0.00009	0.00677
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
omega_rhoS	-0.00130	nan	nan	1.00000	-0.00262	-0.00151	-0.00140	-0.01752	-0.00674	-0.00147
omega_deltaSC	0.00986	nan	nan	-0.00262	1.00000	0.29132	0.21719	-0.00537	-0.07067	-0.15945
omega_rhoC	-0.00173	nan	nan	-0.00151	0.29132	1.00000	0.18771	0.00440	-0.03631	-0.23186
omega_deltaCB	0.00083	nan	nan	-0.00140	0.21719	0.18771	1.00000	0.00156	-0.03736	-0.17327
b1	-0.03665	nan	nan	-0.01752	-0.00537	0.00440	0.00156	1.00000	-0.00195	-0.00755
b2	-0.00009	nan	nan	-0.00674	-0.07067	-0.03631	-0.03736	-0.00195	1.00000	-0.05315
b3	0.00677	nan	nan	-0.00147	-0.15945	-0.23186	-0.17327	-0.00755	-0.05315	1.00000
