rhoS_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
S0_pop	nan	nan	nan	469395.34718	-32034.57073	-12.47842	-5.81994	-21.39353	0.48218	1.91063
T0_pop	nan	nan	nan	-32034.57073	1743673.54003	0.05194	-7.49764	1.52199	-15.16803	-19.91168
omega_S0	nan	nan	nan	-12.47842	0.05194	0.00395	0.00002	0.00078	0.00005	0.00009
omega_T0	nan	nan	nan	-5.81994	-7.49764	0.00002	0.00408	0.00027	0.00063	-0.00066
b1	nan	nan	nan	-21.39353	1.52199	0.00078	0.00027	0.00543	-0.00002	-0.00009
b2	nan	nan	nan	0.48218	-15.16803	0.00005	0.00063	-0.00002	0.00255	0.00018
b3	nan	nan	nan	1.91063	-19.91168	0.00009	-0.00066	-0.00009	0.00018	0.00391
