rhoS_pop	1.00000	nan	-0.03103	0.00218	-0.01961	-0.02669	0.00995	0.03293	-0.02554	-0.01485	0.01301
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	-0.03103	nan	1.00000	-0.02043	0.26336	0.05969	0.14717	-0.31624	0.02885	0.06174	-0.13379
omega_rhoS	0.00218	nan	-0.02043	1.00000	-0.02033	-0.00483	-0.03179	-0.00352	-0.00205	-0.01377	0.01259
omega_deltaSC	-0.01961	nan	0.26336	-0.02033	1.00000	0.14643	-0.00630	-0.22340	0.02471	0.10470	-0.43294
omega_rhoC	-0.02669	nan	0.05969	-0.00483	0.14643	1.00000	-0.44321	-0.18911	0.02307	0.09176	-0.10247
omega_deltaCB	0.00995	nan	0.14717	-0.03179	-0.00630	-0.44321	1.00000	-0.12326	0.01577	-0.03722	-0.06626
omega_rhoB	0.03293	nan	-0.31624	-0.00352	-0.22340	-0.18911	-0.12326	1.00000	-0.03295	-0.07440	0.12373
b1	-0.02554	nan	0.02885	-0.00205	0.02471	0.02307	0.01577	-0.03295	1.00000	0.00792	-0.01854
b2	-0.01485	nan	0.06174	-0.01377	0.10470	0.09176	-0.03722	-0.07440	0.00792	1.00000	-0.05027
b3	0.01301	nan	-0.13379	0.01259	-0.43294	-0.10247	-0.06626	0.12373	-0.01854	-0.05027	1.00000
