rhoS_pop	0.00215	nan	-0.00008	0.00000	-0.00016	-0.00019	0.00002	0.00012	-0.00003	-0.00002	0.00003
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	-0.00008	nan	0.00290	-0.00004	0.00249	0.00049	0.00039	-0.00130	0.00003	0.00008	-0.00035
omega_rhoS	0.00000	nan	-0.00004	0.00114	-0.00012	-0.00002	-0.00005	-0.00001	-0.00000	-0.00001	0.00002
omega_deltaSC	-0.00016	nan	0.00249	-0.00012	0.03083	0.00392	-0.00005	-0.00301	0.00009	0.00043	-0.00368
omega_rhoC	-0.00019	nan	0.00049	-0.00002	0.00392	0.02328	-0.00331	-0.00221	0.00008	0.00033	-0.00076
omega_deltaCB	0.00002	nan	0.00039	-0.00005	-0.00005	-0.00331	0.00239	-0.00046	0.00002	-0.00004	-0.00016
omega_rhoB	0.00012	nan	-0.00130	-0.00001	-0.00301	-0.00221	-0.00046	0.00588	-0.00005	-0.00013	0.00046
b1	-0.00003	nan	0.00003	-0.00000	0.00009	0.00008	0.00002	-0.00005	0.00047	0.00000	-0.00002
b2	-0.00002	nan	0.00008	-0.00001	0.00043	0.00033	-0.00004	-0.00013	0.00000	0.00056	-0.00006
b3	0.00003	nan	-0.00035	0.00002	-0.00368	-0.00076	-0.00016	0.00046	-0.00002	-0.00006	0.00234
